election_id,district_id,district_name,source_url,source_sha256,retrieved_sha256,outcome_source_url,outcome_source_sha256,elected_candidate,elected_party_raw,elected_party_family,finalist_1_candidate,finalist_1_party_raw,finalist_1_party_family,finalist_1_votes,finalist_1_percent,finalist_2_candidate,finalist_2_party_raw,finalist_2_party_family,finalist_2_votes,finalist_2_percent,winner_party_family,final_pair_family_label,final_pair_available,final_pair_selection_rule,outcome_table_kind,alp_won
vic_la_2022,croydon,Croydon,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/croydon-district-results,192bf0f5a87014fd0c2bd6a291f0ed72412ad3b07bd8a331081f71fe45bb0e2c,192bf0f5a87014fd0c2bd6a291f0ed72412ad3b07bd8a331081f71fe45bb0e2c,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/croydon-district-results,192bf0f5a87014fd0c2bd6a291f0ed72412ad3b07bd8a331081f71fe45bb0e2c,"HODGETT, David",Liberal,Coalition,"GRASSO, Sorina",Australian Labor Party - Victorian Branch,ALP,22193,48.63,"HODGETT, David",Liberal,Coalition,23446,51.37,Coalition,ALP-Coalition,True,governed-vec-final-total-parser,results-after-distribution,0
vic_la_2022,dandenong,Dandenong,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/dandenong-district-results,cd2c77f81bdb4f1adc22dd4828cb1a46c5f7434f543de4cd8977aa899f5dda33,cd2c77f81bdb4f1adc22dd4828cb1a46c5f7434f543de4cd8977aa899f5dda33,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/dandenong-district-results,cd2c77f81bdb4f1adc22dd4828cb1a46c5f7434f543de4cd8977aa899f5dda33,"WILLIAMS, Gabrielle",Australian Labor Party - Victorian Branch,ALP,,,,,,,,,,,ALP,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,1
vic_la_2022,eildon,Eildon,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/eildon-district-results,36a562d54f18c8eccbecba633fa270752308c53f5a4108e51a2824cf9d22560f,36a562d54f18c8eccbecba633fa270752308c53f5a4108e51a2824cf9d22560f,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/eildon-district-results/eildon-results-distribution,4308fc3159fefb230fa4237cb22ffef2a3912165977dc5a04835831661f04119,"McLEISH, Cindy",Liberal,Coalition,"McLEISH, Cindy",Liberal,Coalition,22615,63.16,"JUDD, Jane",Australian Labor Party - Victorian Branch,ALP,13192,36.84,Coalition,Coalition-ALP,True,governed-vec-final-total-parser,distribution-page-final-total,0
vic_la_2022,eltham,Eltham,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/eltham-district-results,dadab99eb0ffba9efbe7e8d704822b3ef76d7ce38fef3ae75caed504f9384337,dadab99eb0ffba9efbe7e8d704822b3ef76d7ce38fef3ae75caed504f9384337,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/eltham-district-results,dadab99eb0ffba9efbe7e8d704822b3ef76d7ce38fef3ae75caed504f9384337,"WARD, Vicki",Australian Labor Party - Victorian Branch,ALP,"WARD, Vicki",Australian Labor Party - Victorian Branch,ALP,25870,59.0,"McCLINTOCK, Jason",Liberal,Coalition,17974,41.0,ALP,ALP-Coalition,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2022,essendon,Essendon,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/essendon-district-results,713f802e09fc2f1721494dc6609db5705576e7a25df2bf7d91308ed98e2bf63a,713f802e09fc2f1721494dc6609db5705576e7a25df2bf7d91308ed98e2bf63a,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/essendon-district-results,713f802e09fc2f1721494dc6609db5705576e7a25df2bf7d91308ed98e2bf63a,"PEARSON, Danny",Australian Labor Party - Victorian Branch,ALP,"BARONESSA, Angelo",Liberal,Coalition,15721,37.55,"PEARSON, Danny",Australian Labor Party - Victorian Branch,ALP,26146,62.45,ALP,Coalition-ALP,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2022,eureka,Eureka,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/eureka-district-results,8cb1bf5b65384a681b5cd90289a5ed11a07c022192ab363c71a35ddc384e6d72,8cb1bf5b65384a681b5cd90289a5ed11a07c022192ab363c71a35ddc384e6d72,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/eureka-district-results,8cb1bf5b65384a681b5cd90289a5ed11a07c022192ab363c71a35ddc384e6d72,"SETTLE, Michaela",Australian Labor Party - Victorian Branch,ALP,"TATCHELL, Paul",Liberal,Coalition,19378,42.83,"SETTLE, Michaela",Australian Labor Party - Victorian Branch,ALP,25869,57.17,ALP,Coalition-ALP,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2022,euroa,Euroa,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/euroa-district-results,f7fffb0603650a1380c2fd5cb47874efdf535906169d95ab84f82f3ea8210842,f7fffb0603650a1380c2fd5cb47874efdf535906169d95ab84f82f3ea8210842,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/euroa-district-results,f7fffb0603650a1380c2fd5cb47874efdf535906169d95ab84f82f3ea8210842,"CLEELAND, Annabelle",The Nationals,Coalition,"TOUGH, Angela",Australian Labor Party - Victorian Branch,ALP,16926,40.07,"CLEELAND, Annabelle",The Nationals,Coalition,25316,59.93,Coalition,ALP-Coalition,True,governed-vec-final-total-parser,results-after-distribution,0
vic_la_2022,evelyn,Evelyn,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/evelyn-district-results,a01a58b2cf325b03b53905e5992d1b65ba50d8bd987b4149a389c2cde8fba1f7,a01a58b2cf325b03b53905e5992d1b65ba50d8bd987b4149a389c2cde8fba1f7,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/evelyn-district-results/evelyn-results-distribution,92f1447bc90f835faf9b06f66af14f2caf13c5ed7f09b4515597247f0f386dfe,"VALLENCE, Bridget",Liberal,Coalition,"VALLENCE, Bridget",Liberal,Coalition,22686,59.61,"DENT, Lorna",Australian Labor Party - Victorian Branch,ALP,15370,40.39,Coalition,Coalition-ALP,True,governed-vec-final-total-parser,distribution-page-final-total,0
vic_la_2022,footscray,Footscray,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/footscray-district-results,4fa6ee9020d115e0542df093be85181da007deb2e63aefc95416d58e7ba2e2ab,4fa6ee9020d115e0542df093be85181da007deb2e63aefc95416d58e7ba2e2ab,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/footscray-district-results,4fa6ee9020d115e0542df093be85181da007deb2e63aefc95416d58e7ba2e2ab,"HALL, Katie",Australian Labor Party - Victorian Branch,ALP,"PEREYRA, Elena",Australian Greens,Greens,18460,45.76,"HALL, Katie",Australian Labor Party - Victorian Branch,ALP,21880,54.24,ALP,Greens-ALP,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2022,frankston,Frankston,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/frankston-district-results,1f6972192a70f215f3a907b37f6da964995475ed8cd56231df068389e696528d,1f6972192a70f215f3a907b37f6da964995475ed8cd56231df068389e696528d,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/frankston-district-results,1f6972192a70f215f3a907b37f6da964995475ed8cd56231df068389e696528d,"EDBROOKE, Paul",Australian Labor Party - Victorian Branch,ALP,"EDBROOKE, Paul",Australian Labor Party - Victorian Branch,ALP,23429,58.66,"O'REILLY, Michael",Liberal,Coalition,16512,41.34,ALP,ALP-Coalition,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2022,geelong,Geelong,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/geelong-district-results,3915541d6aaf1d966730423d6d20cb6c4ed14bcb563dad8f9ee60850fcd8e7e5,3915541d6aaf1d966730423d6d20cb6c4ed14bcb563dad8f9ee60850fcd8e7e5,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/geelong-district-results,3915541d6aaf1d966730423d6d20cb6c4ed14bcb563dad8f9ee60850fcd8e7e5,"COUZENS, Christine",Australian Labor Party - Victorian Branch,ALP,"BENNETT-HULLIN, James",Liberal,Coalition,15797,35.29,"COUZENS, Christine",Australian Labor Party - Victorian Branch,ALP,28965,64.71,ALP,Coalition-ALP,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2022,gippsland-east,Gippsland East,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/gippsland-east-district-results,fad846d59dcbb7350f32f71a671d126001c854d37bfee36732d25daa90ccbabf,fad846d59dcbb7350f32f71a671d126001c854d37bfee36732d25daa90ccbabf,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/gippsland-east-district-results,fad846d59dcbb7350f32f71a671d126001c854d37bfee36732d25daa90ccbabf,"BULL, Tim",The Nationals,Coalition,,,,,,,,,,,Coalition,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,0
vic_la_2022,gippsland-south,Gippsland South,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/gippsland-south-district-results,7b4a35915182ed5bdd823506f95a13513af1c98ee06946e453c0af4fb99757f3,7b4a35915182ed5bdd823506f95a13513af1c98ee06946e453c0af4fb99757f3,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/gippsland-south-district-results,7b4a35915182ed5bdd823506f95a13513af1c98ee06946e453c0af4fb99757f3,"O'BRIEN, Danny",The Nationals,Coalition,,,,,,,,,,,Coalition,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,0
vic_la_2022,glen-waverley,Glen Waverley,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/glen-waverley-district-results,d824f4300cde18c07f77beabedaa7859b4fbb0c696ef0d504be5c76b88ef0277,d824f4300cde18c07f77beabedaa7859b4fbb0c696ef0d504be5c76b88ef0277,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/glen-waverley-district-results,d824f4300cde18c07f77beabedaa7859b4fbb0c696ef0d504be5c76b88ef0277,"MULLAHY, John",Australian Labor Party - Victorian Branch,ALP,"MULLAHY, John",Australian Labor Party - Victorian Branch,ALP,23809,53.3,"ANGUS, Neil",Liberal,Coalition,20858,46.7,ALP,ALP-Coalition,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2022,greenvale,Greenvale,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/greenvale-district-results,e3896d7b003b72fc9013a93ea04b27e768398d9a299ebad01a9eac3bafd9e2a6,e3896d7b003b72fc9013a93ea04b27e768398d9a299ebad01a9eac3bafd9e2a6,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/greenvale-district-results/greenvale-results-distribution,98cef22ca6b6f853080f2843d9e2de54b7bd3788487603196ca745332cc80959,"WALTERS, Iwan",Australian Labor Party - Victorian Branch,ALP,"WALTERS, Iwan",Australian Labor Party - Victorian Branch,ALP,19309,60.31,"GHANI, Usman",Liberal,Coalition,12709,39.69,ALP,ALP-Coalition,True,governed-vec-final-total-parser,distribution-page-final-total,1
vic_la_2022,hastings,Hastings,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/hastings-district-results,1ed1baf2757ae6a4576f73984a802ab240161cb8e237f0ecbe02f00e718d2687,1ed1baf2757ae6a4576f73984a802ab240161cb8e237f0ecbe02f00e718d2687,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/hastings-district-results,1ed1baf2757ae6a4576f73984a802ab240161cb8e237f0ecbe02f00e718d2687,"MERCURIO, Paul",Australian Labor Party - Victorian Branch,ALP,"MERCURIO, Paul",Australian Labor Party - Victorian Branch,ALP,21174,51.35,"HUTTON, Briony",Liberal,Coalition,20058,48.65,ALP,ALP-Coalition,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2022,hawthorn,Hawthorn,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/hawthorn-district-results,25d923589143ebd7aa466ab4b0d2c1a32d70694a5928282904477035c4fc2e38,25d923589143ebd7aa466ab4b0d2c1a32d70694a5928282904477035c4fc2e38,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/hawthorn-district-results,25d923589143ebd7aa466ab4b0d2c1a32d70694a5928282904477035c4fc2e38,"PESUTTO, John",Liberal,Coalition,"KENNEDY, John",Australian Labor Party - Victorian Branch,ALP,21383,48.26,"PESUTTO, John",Liberal,Coalition,22927,51.74,Coalition,ALP-Coalition,True,governed-vec-final-total-parser,results-after-distribution,0
vic_la_2022,ivanhoe,Ivanhoe,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/ivanhoe-district-results,4688a6a0c1764060e3fa6ad97f1732550c4a2810023d6f2df12032b6afd34859,4688a6a0c1764060e3fa6ad97f1732550c4a2810023d6f2df12032b6afd34859,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/ivanhoe-district-results,4688a6a0c1764060e3fa6ad97f1732550c4a2810023d6f2df12032b6afd34859,"CARBINES, Anthony",Australian Labor Party - Victorian Branch,ALP,"CARBINES, Anthony",Australian Labor Party - Victorian Branch,ALP,25476,62.75,"KHOURY, Bernadette",Liberal,Coalition,15123,37.25,ALP,ALP-Coalition,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2022,kalkallo,Kalkallo,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/kalkallo-district-results,25360bca184faf0c0d4dd81808f414cc0cf7068422233d14fe081123e2fb58bc,25360bca184faf0c0d4dd81808f414cc0cf7068422233d14fe081123e2fb58bc,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/kalkallo-district-results,25360bca184faf0c0d4dd81808f414cc0cf7068422233d14fe081123e2fb58bc,"SPENCE, Ros",Australian Labor Party - Victorian Branch,ALP,,,,,,,,,,,ALP,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,1
vic_la_2022,kew,Kew,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/kew-district-results,07968294f082ac288a02e23a915683e1c6eb04f877f3a1661d3590bfe9bf7831,07968294f082ac288a02e23a915683e1c6eb04f877f3a1661d3590bfe9bf7831,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/kew-district-results,07968294f082ac288a02e23a915683e1c6eb04f877f3a1661d3590bfe9bf7831,"WILSON, Jess",Liberal,Coalition,"SKELTON, Lucy",Australian Labor Party - Victorian Branch,ALP,20063,46.02,"WILSON, Jess",Liberal,Coalition,23529,53.98,Coalition,ALP-Coalition,True,governed-vec-final-total-parser,results-after-distribution,0
vic_la_2022,kororoit,Kororoit,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/kororoit-district-results,b86c111bde82be09d69014407165b781ad3c61f7e500451ac2283cffd99907b6,b86c111bde82be09d69014407165b781ad3c61f7e500451ac2283cffd99907b6,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/kororoit-district-results/kororoit-results-distribution,318658674e1c64299a89314272607c07b7853407e5361fffdb6ebe8bad761ec3,"GRIGOROVITCH, Luba",Australian Labor Party - Victorian Branch,ALP,"GRIGOROVITCH, Luba",Australian Labor Party - Victorian Branch,ALP,21452,63.12,"FLETCHER, John",Liberal,Coalition,12533,36.88,ALP,ALP-Coalition,True,governed-vec-final-total-parser,distribution-page-final-total,1
vic_la_2022,lara,Lara,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/lara-district-results,1f73b0909bb40e4b0934b4965be8b803f2f5104a57928dab8a0257330645ecb7,1f73b0909bb40e4b0934b4965be8b803f2f5104a57928dab8a0257330645ecb7,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/lara-district-results/lara-results-distribution,534bdffd65046c58c1aa04d8939e8c34deb3b41e0be52c0a43381344c07e0008,"GEORGE, Ella",Australian Labor Party - Victorian Branch,ALP,"GEORGE, Ella",Australian Labor Party - Victorian Branch,ALP,19882,69.71,"KREIN, Ralph",Liberal,Coalition,8641,30.29,ALP,ALP-Coalition,True,governed-vec-final-total-parser,distribution-page-final-total,1
vic_la_2022,laverton,Laverton,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/laverton-district-results,7471f5d2f903af4e19c2f3f8f02927ce557ae10a69382e42c9ca5d7a9f38139c,7471f5d2f903af4e19c2f3f8f02927ce557ae10a69382e42c9ca5d7a9f38139c,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/laverton-district-results/laverton-results-distribution,3d1b4c3487c1e926869607dc6068557c42f4544f69f0c83e05256e131102ad08,"CONNOLLY, Sarah",Australian Labor Party - Victorian Branch,ALP,"CONNOLLY, Sarah",Australian Labor Party - Victorian Branch,ALP,19364,65.23,"REDDY, Raja",Liberal,Coalition,10321,34.77,ALP,ALP-Coalition,True,governed-vec-final-total-parser,distribution-page-final-total,1
vic_la_2022,lowan,Lowan,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/lowan-district-results,7fa697bf02c517b15a1f06ce0bad04e6361a13e03c1530c5076e8b33a74555f2,7fa697bf02c517b15a1f06ce0bad04e6361a13e03c1530c5076e8b33a74555f2,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/lowan-district-results,7fa697bf02c517b15a1f06ce0bad04e6361a13e03c1530c5076e8b33a74555f2,"KEALY, Emma",The Nationals,Coalition,,,,,,,,,,,Coalition,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,0
vic_la_2022,macedon,Macedon,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/macedon-district-results,c04c8a1448bf43eb3472102834a6c64eb3db226b259f2af45b7f58d0ca962f78,c04c8a1448bf43eb3472102834a6c64eb3db226b259f2af45b7f58d0ca962f78,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/macedon-district-results,c04c8a1448bf43eb3472102834a6c64eb3db226b259f2af45b7f58d0ca962f78,"THOMAS, Mary-Anne",Australian Labor Party - Victorian Branch,ALP,"BONANNO, Dominic",Liberal,Coalition,16827,40.46,"THOMAS, Mary-Anne",Australian Labor Party - Victorian Branch,ALP,24762,59.54,ALP,Coalition-ALP,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2022,malvern,Malvern,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/malvern-district-results,75dc3d65f0db1a0c2d42476820459623c8de834ba488bb1087825c2340ce95d6,75dc3d65f0db1a0c2d42476820459623c8de834ba488bb1087825c2340ce95d6,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/malvern-district-results,75dc3d65f0db1a0c2d42476820459623c8de834ba488bb1087825c2340ce95d6,"O'BRIEN, Michael",Liberal,Coalition,,,,,,,,,,,Coalition,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,0
vic_la_2022,melbourne,Melbourne,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/melbourne-district-results,9f315f9911881e98086aafb9fbc3d699febdd3c249e6dbcfdb1827a70f199ec1,9f315f9911881e98086aafb9fbc3d699febdd3c249e6dbcfdb1827a70f199ec1,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/melbourne-district-results,9f315f9911881e98086aafb9fbc3d699febdd3c249e6dbcfdb1827a70f199ec1,"SANDELL, Ellen",Australian Greens,Greens,"SANDELL, Ellen",Australian Greens,Greens,25593,60.19,"THISTLETON, Rebecca",Australian Labor Party - Victorian Branch,ALP,16926,39.81,Greens,Greens-ALP,True,governed-vec-final-total-parser,results-after-distribution,0
vic_la_2022,melton,Melton,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/melton-district-results,af9315de7a42d41abba08882a23ff7b5bd3e5a2a53814fed84c8b2995ece52fb,af9315de7a42d41abba08882a23ff7b5bd3e5a2a53814fed84c8b2995ece52fb,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/melton-district-results,af9315de7a42d41abba08882a23ff7b5bd3e5a2a53814fed84c8b2995ece52fb,"McGHIE, Steve",Australian Labor Party - Victorian Branch,ALP,"WATT, Graham",Liberal,Coalition,17081,45.41,"McGHIE, Steve",Australian Labor Party - Victorian Branch,ALP,20538,54.59,ALP,Coalition-ALP,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2022,mildura,Mildura,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/mildura-district-results,91459af687d80d2571db5d7833d4b8e0dea2ecb6a78d6dbfc9e838ddfdc338b9,91459af687d80d2571db5d7833d4b8e0dea2ecb6a78d6dbfc9e838ddfdc338b9,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/mildura-district-results,91459af687d80d2571db5d7833d4b8e0dea2ecb6a78d6dbfc9e838ddfdc338b9,"BENHAM, Jade",The Nationals,Coalition,"CUPPER, Ali",,Other/Independent,18620,48.82,"BENHAM, Jade",The Nationals,Coalition,19520,51.18,Coalition,Other/Independent-Coalition,True,governed-vec-final-total-parser,results-after-distribution,0
vic_la_2022,mill-park,Mill Park,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/mill-park-district-results,34c050ced6974386d03d772c6b831191c2c93b17980cf3df264ead82fca46b93,34c050ced6974386d03d772c6b831191c2c93b17980cf3df264ead82fca46b93,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/mill-park-district-results/mill-park-results-distribution,a02d1b436cbcf793d271ce14539387749029dfc99e1c57f3752ca5e8f7938d94,"D'AMBROSIO, Lily",Australian Labor Party - Victorian Branch,ALP,"D'AMBROSIO, Lily",Australian Labor Party - Victorian Branch,ALP,19106,65.0,"YAP, Paige",Liberal,Coalition,10288,35.0,ALP,ALP-Coalition,True,governed-vec-final-total-parser,distribution-page-final-total,1
vic_la_2022,monbulk,Monbulk,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/monbulk-district-results,54c8775e8d59d166d3a50d4b55589b787c506ed81ce969f9ef3ecd9e8c9f76cd,54c8775e8d59d166d3a50d4b55589b787c506ed81ce969f9ef3ecd9e8c9f76cd,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/monbulk-district-results,54c8775e8d59d166d3a50d4b55589b787c506ed81ce969f9ef3ecd9e8c9f76cd,"DE MARTINO, Daniela",Australian Labor Party - Victorian Branch,ALP,"WARD, Gareth",Liberal,Coalition,17741,42.45,"DE MARTINO, Daniela",Australian Labor Party - Victorian Branch,ALP,24056,57.55,ALP,Coalition-ALP,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2022,mordialloc,Mordialloc,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/mordialloc-district-results,14e3987f7bbbb44ab091aeaf28264df651c665f28826e1ff2e8df5eba0d65636,14e3987f7bbbb44ab091aeaf28264df651c665f28826e1ff2e8df5eba0d65636,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/mordialloc-district-results,14e3987f7bbbb44ab091aeaf28264df651c665f28826e1ff2e8df5eba0d65636,"RICHARDSON, Tim",Australian Labor Party - Victorian Branch,ALP,"RICHARDSON, Tim",Australian Labor Party - Victorian Branch,ALP,25640,58.19,"PEASE, Phillip",Liberal,Coalition,18419,41.81,ALP,ALP-Coalition,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2022,mornington,Mornington,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/mornington-district-results,05734009ae0e663c2e4a2cf09e984980f863d248ae726a1037854f840e7ce263,05734009ae0e663c2e4a2cf09e984980f863d248ae726a1037854f840e7ce263,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/mornington-district-results,05734009ae0e663c2e4a2cf09e984980f863d248ae726a1037854f840e7ce263,"CREWTHER, Chris",Liberal,Coalition,"LARDNER, Kate",,Other/Independent,20736,49.3,"CREWTHER, Chris",Liberal,Coalition,21326,50.7,Coalition,Other/Independent-Coalition,True,governed-vec-final-total-parser,results-after-distribution,0
vic_la_2022,morwell,Morwell,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/morwell-district-results,cd3de9e03c4d79ea09e97e3ca44bbaa67c28fd23465c2b4e756243e52ff720de,cd3de9e03c4d79ea09e97e3ca44bbaa67c28fd23465c2b4e756243e52ff720de,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/morwell-district-results,cd3de9e03c4d79ea09e97e3ca44bbaa67c28fd23465c2b4e756243e52ff720de,"CAMERON, Martin",The Nationals,Coalition,"CAMERON, Martin",The Nationals,Coalition,23541,54.42,"MAXFIELD, Kate",Australian Labor Party - Victorian Branch,ALP,19720,45.58,Coalition,Coalition-ALP,True,governed-vec-final-total-parser,results-after-distribution,0
vic_la_2022,mulgrave,Mulgrave,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/mulgrave-district-results,c950443f2b0170ed1857757c7d082b2f6db76cd3299f4c121ddf1547487ce2f8,c950443f2b0170ed1857757c7d082b2f6db76cd3299f4c121ddf1547487ce2f8,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/mulgrave-district-results,c950443f2b0170ed1857757c7d082b2f6db76cd3299f4c121ddf1547487ce2f8,"ANDREWS, Daniel",Australian Labor Party - Victorian Branch,ALP,,,,,,,,,,,ALP,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,1
vic_la_2022,murray-plains,Murray Plains,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/murray-plains-district-results,f5ac20236b64e3351d162785f55a21557ce682b3b9e507ba744f9fb543f734e1,f5ac20236b64e3351d162785f55a21557ce682b3b9e507ba744f9fb543f734e1,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/murray-plains-district-results,f5ac20236b64e3351d162785f55a21557ce682b3b9e507ba744f9fb543f734e1,"WALSH, Peter",The Nationals,Coalition,,,,,,,,,,,Coalition,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,0
vic_la_2022,narre-warren-north,Narre Warren North,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/narre-warren-north-district-results,29ee67a4795350cd8495f4a1e9e4fc32d20a8d64b79786a4c6ea80f0fdd8ef40,29ee67a4795350cd8495f4a1e9e4fc32d20a8d64b79786a4c6ea80f0fdd8ef40,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/narre-warren-north-district-results/narre-warren-north-results-distribution,4c69e2ad559266f2689e4b6c7c35d86ee68635e7ac0fb1e63d040fad7abc3b56,"WILSON, Belinda",Australian Labor Party - Victorian Branch,ALP,"WILSON, Belinda",Australian Labor Party - Victorian Branch,ALP,22764,62.71,"DRAGAN, Timothy",Liberal,Coalition,13537,37.29,ALP,ALP-Coalition,True,governed-vec-final-total-parser,distribution-page-final-total,1
