election_id,region_id,region_name,candidate_name,party_name,first_preference_votes,formal_votes,quota,source_url,source_sha256
vic_lc_2018,eastern-metropolitan-region,Eastern Metropolitan Region,"RUYTER, Monique","SHOOTERS, FISHERS & FARMERS VIC",5099,418532,69756,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternmetropolitanregion.html,0f7af29e0945a378e2ceec940f2d0ef0b5ab04787b18acaf6c5e6b768a9b721c
vic_lc_2018,eastern-metropolitan-region,Eastern Metropolitan Region,"POULTON, Grant","SHOOTERS, FISHERS & FARMERS VIC",146,418532,69756,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternmetropolitanregion.html,0f7af29e0945a378e2ceec940f2d0ef0b5ab04787b18acaf6c5e6b768a9b721c
vic_lc_2018,eastern-metropolitan-region,Eastern Metropolitan Region,"RYAN, Dermot E.",VOLUNTARY EUTHANASIA PARTY (VICTORIA),3628,418532,69756,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternmetropolitanregion.html,0f7af29e0945a378e2ceec940f2d0ef0b5ab04787b18acaf6c5e6b768a9b721c
vic_lc_2018,eastern-metropolitan-region,Eastern Metropolitan Region,"NIPE, Tara A.",VOLUNTARY EUTHANASIA PARTY (VICTORIA),94,418532,69756,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternmetropolitanregion.html,0f7af29e0945a378e2ceec940f2d0ef0b5ab04787b18acaf6c5e6b768a9b721c
vic_lc_2018,eastern-metropolitan-region,Eastern Metropolitan Region,"SALOUMI, Lynnette",SUSTAINABLE AUSTRALIA,3210,418532,69756,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternmetropolitanregion.html,0f7af29e0945a378e2ceec940f2d0ef0b5ab04787b18acaf6c5e6b768a9b721c
vic_lc_2018,eastern-metropolitan-region,Eastern Metropolitan Region,"WILKINS, Perrin",SUSTAINABLE AUSTRALIA,190,418532,69756,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternmetropolitanregion.html,0f7af29e0945a378e2ceec940f2d0ef0b5ab04787b18acaf6c5e6b768a9b721c
vic_lc_2018,eastern-metropolitan-region,Eastern Metropolitan Region,"LARSON, Bryce",AUSSIE BATTLER PARTY,2177,418532,69756,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternmetropolitanregion.html,0f7af29e0945a378e2ceec940f2d0ef0b5ab04787b18acaf6c5e6b768a9b721c
vic_lc_2018,eastern-metropolitan-region,Eastern Metropolitan Region,"STERRY, Clyde",AUSSIE BATTLER PARTY,54,418532,69756,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternmetropolitanregion.html,0f7af29e0945a378e2ceec940f2d0ef0b5ab04787b18acaf6c5e6b768a9b721c
vic_lc_2018,eastern-metropolitan-region,Eastern Metropolitan Region,"Van LUENEN, Shelley",HUDSON 4 NV,170,418532,69756,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternmetropolitanregion.html,0f7af29e0945a378e2ceec940f2d0ef0b5ab04787b18acaf6c5e6b768a9b721c
vic_lc_2018,eastern-metropolitan-region,Eastern Metropolitan Region,"BAILEY, Deidre",HUDSON 4 NV,6,418532,69756,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternmetropolitanregion.html,0f7af29e0945a378e2ceec940f2d0ef0b5ab04787b18acaf6c5e6b768a9b721c
vic_lc_2018,eastern-metropolitan-region,Eastern Metropolitan Region,"LEITCH, Douglas",FIONA PATTEN'S REASON PARTY,4839,418532,69756,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternmetropolitanregion.html,0f7af29e0945a378e2ceec940f2d0ef0b5ab04787b18acaf6c5e6b768a9b721c
vic_lc_2018,eastern-metropolitan-region,Eastern Metropolitan Region,"LYNCH, Glenn",FIONA PATTEN'S REASON PARTY,157,418532,69756,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternmetropolitanregion.html,0f7af29e0945a378e2ceec940f2d0ef0b5ab04787b18acaf6c5e6b768a9b721c
vic_lc_2018,eastern-metropolitan-region,Eastern Metropolitan Region,"DUNN, Samantha",AUSTRALIAN GREENS,34957,418532,69756,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternmetropolitanregion.html,0f7af29e0945a378e2ceec940f2d0ef0b5ab04787b18acaf6c5e6b768a9b721c
vic_lc_2018,eastern-metropolitan-region,Eastern Metropolitan Region,"HARRIS, Helen",AUSTRALIAN GREENS,1084,418532,69756,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternmetropolitanregion.html,0f7af29e0945a378e2ceec940f2d0ef0b5ab04787b18acaf6c5e6b768a9b721c
vic_lc_2018,eastern-metropolitan-region,Eastern Metropolitan Region,"SHNOOKAL, Liezl",AUSTRALIAN GREENS,349,418532,69756,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternmetropolitanregion.html,0f7af29e0945a378e2ceec940f2d0ef0b5ab04787b18acaf6c5e6b768a9b721c
vic_lc_2018,eastern-metropolitan-region,Eastern Metropolitan Region,"EDWARDS, Monique",AUSTRALIAN GREENS,612,418532,69756,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternmetropolitanregion.html,0f7af29e0945a378e2ceec940f2d0ef0b5ab04787b18acaf6c5e6b768a9b721c
vic_lc_2018,eastern-metropolitan-region,Eastern Metropolitan Region,"TYMMS, Daniela",AUSTRALIAN GREENS,648,418532,69756,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternmetropolitanregion.html,0f7af29e0945a378e2ceec940f2d0ef0b5ab04787b18acaf6c5e6b768a9b721c
vic_lc_2018,eastern-metropolitan-region,Eastern Metropolitan Region,"HICKS, Andrew",HEALTH AUSTRALIA PARTY,2285,418532,69756,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternmetropolitanregion.html,0f7af29e0945a378e2ceec940f2d0ef0b5ab04787b18acaf6c5e6b768a9b721c
vic_lc_2018,eastern-metropolitan-region,Eastern Metropolitan Region,"BRODIE, Gabrielle",HEALTH AUSTRALIA PARTY,141,418532,69756,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternmetropolitanregion.html,0f7af29e0945a378e2ceec940f2d0ef0b5ab04787b18acaf6c5e6b768a9b721c
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"FOLLONI, Leah",ANIMAL JUSTICE PARTY,14814,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"McADAM, Jennifer",ANIMAL JUSTICE PARTY,281,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"SALMON, Trevor Leslie",TRANSPORT MATTERS,2579,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"ROPERTO, Joshua",TRANSPORT MATTERS,43,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"BUCKLEY, Ben",LIBERAL DEMOCRATS,18655,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"McCATHIE, Rob",LIBERAL DEMOCRATS,201,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"HAIN, Michelle Annette",VOLUNTARY EUTHANASIA PARTY (VICTORIA),6079,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"BARNES, Martin",VOLUNTARY EUTHANASIA PARTY (VICTORIA),143,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"PAIN, Geoff",HEALTH AUSTRALIA PARTY,3952,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"HOLMES, Katherine",HEALTH AUSTRALIA PARTY,203,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"BROWN, Mark",AUSTRALIAN LIBERTY ALLIANCE,2600,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"JONES, Daniel",AUSTRALIAN LIBERTY ALLIANCE,52,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"CUMMINGS, Tom",AUSTRALIAN GREENS,30000,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"MACKENZIE, Lachlan",AUSTRALIAN GREENS,438,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"ADAMS, Neale",AUSTRALIAN GREENS,743,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"GENTLE, David",AUSTRALIAN GREENS,135,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"STOKES, Donald",AUSTRALIAN GREENS,151,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"BOURMAN, Jeff","SHOOTERS, FISHERS & FARMERS VIC",22896,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"MUIR, Kerrie-Anne","SHOOTERS, FISHERS & FARMERS VIC",513,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"CROOKS, Rhonda Elizabeth",DERRYN HINCH'S JUSTICE PARTY,20674,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"SEABROOK, Philip Richard",DERRYN HINCH'S JUSTICE PARTY,251,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"GARRETT, Jane Furneaux",AUSTRALIAN LABOR PARTY,153088,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"SHING, Harriet",AUSTRALIAN LABOR PARTY,1697,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"KELLY, Patrick",AUSTRALIAN LABOR PARTY,898,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"CLARKE, Linda Jane",AUSTRALIAN LABOR PARTY,1064,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"VAN DEN EYNDE, Onno",AUSTRALIAN LABOR PARTY,273,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"WHITTAKER, Megan",HUDSON 4 NV,310,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"HUDSON, Kristy",HUDSON 4 NV,10,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"SMITH, Reade",SUSTAINABLE AUSTRALIA,3938,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"HANNAFORD, Donna",SUSTAINABLE AUSTRALIA,154,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"DANIELI, Rob",AUSTRALIAN COUNTRY PARTY,3116,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"GEITENBEEK, Tony",AUSTRALIAN COUNTRY PARTY,66,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"CRUSE, Lainie",VICTORIAN SOCIALISTS,971,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"FORDEN, Russell",VICTORIAN SOCIALISTS,46,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"HUGHES, Vern",AUSSIE BATTLER PARTY,5575,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"MATTSON, Paula",AUSSIE BATTLER PARTY,110,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"O'DONOHUE, Edward",LIBERAL,157232,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"BATH, Melina",THE NATIONALS,806,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"EDWARDS, Meg",LIBERAL,365,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
vic_lc_2018,eastern-victoria-region,Eastern Victoria Region,"CHIPPERFIELD, Karen",LIBERAL,535,467611,77936,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/easternvictoriaregion.html,73035e23597d7881c94f1a6220fd709cad036e971e14d550706face55f44e681
