election_id,region_id,region_name,candidate_name,party_name,first_preference_votes,formal_votes,quota,source_url,source_sha256
vic_lc_2014,eastern-metropolitan-region,Eastern Metropolitan Region,"MYSZKA, Martin",FAMILY FIRST,5532,423854,70643,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternmetropolitanregion.html,94ef7c668d6806874b27aa9ad2ea8936d374860dc603f17b00ed59b9b48e3f73
vic_lc_2014,eastern-metropolitan-region,Eastern Metropolitan Region,"CONLON, Andrew",FAMILY FIRST,213,423854,70643,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternmetropolitanregion.html,94ef7c668d6806874b27aa9ad2ea8936d374860dc603f17b00ed59b9b48e3f73
vic_lc_2014,eastern-metropolitan-region,Eastern Metropolitan Region,"BARBER, Stephen",SEX PARTY,8577,423854,70643,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternmetropolitanregion.html,94ef7c668d6806874b27aa9ad2ea8936d374860dc603f17b00ed59b9b48e3f73
vic_lc_2014,eastern-metropolitan-region,Eastern Metropolitan Region,"BARBER, Nelson",SEX PARTY,123,423854,70643,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternmetropolitanregion.html,94ef7c668d6806874b27aa9ad2ea8936d374860dc603f17b00ed59b9b48e3f73
vic_lc_2014,eastern-metropolitan-region,Eastern Metropolitan Region,"SHEA, Pat",DEMOCRATIC LABOUR PARTY (DLP),9632,423854,70643,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternmetropolitanregion.html,94ef7c668d6806874b27aa9ad2ea8936d374860dc603f17b00ed59b9b48e3f73
vic_lc_2014,eastern-metropolitan-region,Eastern Metropolitan Region,"JAKUBIK, Paul",DEMOCRATIC LABOUR PARTY (DLP),94,423854,70643,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternmetropolitanregion.html,94ef7c668d6806874b27aa9ad2ea8936d374860dc603f17b00ed59b9b48e3f73
vic_lc_2014,eastern-metropolitan-region,Eastern Metropolitan Region,"FITZSIMONS, Barry",RISE UP AUSTRALIA PARTY,1399,423854,70643,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternmetropolitanregion.html,94ef7c668d6806874b27aa9ad2ea8936d374860dc603f17b00ed59b9b48e3f73
vic_lc_2014,eastern-metropolitan-region,Eastern Metropolitan Region,"BARBIERI, Paul",RISE UP AUSTRALIA PARTY,24,423854,70643,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternmetropolitanregion.html,94ef7c668d6806874b27aa9ad2ea8936d374860dc603f17b00ed59b9b48e3f73
vic_lc_2014,eastern-metropolitan-region,Eastern Metropolitan Region,"BARCLAY, Michael",AUSTRALIAN COUNTRY ALLIANCE,1754,423854,70643,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternmetropolitanregion.html,94ef7c668d6806874b27aa9ad2ea8936d374860dc603f17b00ed59b9b48e3f73
vic_lc_2014,eastern-metropolitan-region,Eastern Metropolitan Region,"KLOPROGGE, Trevor",AUSTRALIAN COUNTRY ALLIANCE,35,423854,70643,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternmetropolitanregion.html,94ef7c668d6806874b27aa9ad2ea8936d374860dc603f17b00ed59b9b48e3f73
vic_lc_2014,eastern-metropolitan-region,Eastern Metropolitan Region,"DUNN, Samantha",AUSTRALIAN GREENS,41696,423854,70643,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternmetropolitanregion.html,94ef7c668d6806874b27aa9ad2ea8936d374860dc603f17b00ed59b9b48e3f73
vic_lc_2014,eastern-metropolitan-region,Eastern Metropolitan Region,"HARRIS, Helen",AUSTRALIAN GREENS,1035,423854,70643,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternmetropolitanregion.html,94ef7c668d6806874b27aa9ad2ea8936d374860dc603f17b00ed59b9b48e3f73
vic_lc_2014,eastern-metropolitan-region,Eastern Metropolitan Region,"AULSEBROOK, Anthony",AUSTRALIAN GREENS,450,423854,70643,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternmetropolitanregion.html,94ef7c668d6806874b27aa9ad2ea8936d374860dc603f17b00ed59b9b48e3f73
vic_lc_2014,eastern-metropolitan-region,Eastern Metropolitan Region,"LAOS, Linda",AUSTRALIAN GREENS,766,423854,70643,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternmetropolitanregion.html,94ef7c668d6806874b27aa9ad2ea8936d374860dc603f17b00ed59b9b48e3f73
vic_lc_2014,eastern-metropolitan-region,Eastern Metropolitan Region,"KEARNEY, Christopher",AUSTRALIAN GREENS,443,423854,70643,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternmetropolitanregion.html,94ef7c668d6806874b27aa9ad2ea8936d374860dc603f17b00ed59b9b48e3f73
vic_lc_2014,eastern-metropolitan-region,Eastern Metropolitan Region,"LEANE, Shaun",AUSTRALIAN LABOR PARTY,120175,423854,70643,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternmetropolitanregion.html,94ef7c668d6806874b27aa9ad2ea8936d374860dc603f17b00ed59b9b48e3f73
vic_lc_2014,eastern-metropolitan-region,Eastern Metropolitan Region,"TEE, Brian",AUSTRALIAN LABOR PARTY,512,423854,70643,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternmetropolitanregion.html,94ef7c668d6806874b27aa9ad2ea8936d374860dc603f17b00ed59b9b48e3f73
vic_lc_2014,eastern-metropolitan-region,Eastern Metropolitan Region,"PAUL, Dimity",AUSTRALIAN LABOR PARTY,332,423854,70643,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternmetropolitanregion.html,94ef7c668d6806874b27aa9ad2ea8936d374860dc603f17b00ed59b9b48e3f73
vic_lc_2014,eastern-metropolitan-region,Eastern Metropolitan Region,"JOHNSON, Lauren",AUSTRALIAN LABOR PARTY,519,423854,70643,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternmetropolitanregion.html,94ef7c668d6806874b27aa9ad2ea8936d374860dc603f17b00ed59b9b48e3f73
vic_lc_2014,eastern-metropolitan-region,Eastern Metropolitan Region,"JANSON, Vickie",AUSTRALIAN CHRISTIANS,6698,423854,70643,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternmetropolitanregion.html,94ef7c668d6806874b27aa9ad2ea8936d374860dc603f17b00ed59b9b48e3f73
vic_lc_2014,eastern-metropolitan-region,Eastern Metropolitan Region,"REANEY, Jeff",AUSTRALIAN CHRISTIANS,124,423854,70643,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternmetropolitanregion.html,94ef7c668d6806874b27aa9ad2ea8936d374860dc603f17b00ed59b9b48e3f73
vic_lc_2014,eastern-metropolitan-region,Eastern Metropolitan Region,"EDGECOMBE, Brenton",ANIMAL JUSTICE PARTY,7075,423854,70643,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternmetropolitanregion.html,94ef7c668d6806874b27aa9ad2ea8936d374860dc603f17b00ed59b9b48e3f73
vic_lc_2014,eastern-metropolitan-region,Eastern Metropolitan Region,"LAVIN, Rosemary",ANIMAL JUSTICE PARTY,169,423854,70643,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternmetropolitanregion.html,94ef7c668d6806874b27aa9ad2ea8936d374860dc603f17b00ed59b9b48e3f73
vic_lc_2014,eastern-metropolitan-region,Eastern Metropolitan Region,"GIANNIKOS, Kostandinos",SHOOTERS AND FISHERS PARTY VICTORIA,3437,423854,70643,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternmetropolitanregion.html,94ef7c668d6806874b27aa9ad2ea8936d374860dc603f17b00ed59b9b48e3f73
vic_lc_2014,eastern-metropolitan-region,Eastern Metropolitan Region,"ANDERSON, Sean",SHOOTERS AND FISHERS PARTY VICTORIA,82,423854,70643,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternmetropolitanregion.html,94ef7c668d6806874b27aa9ad2ea8936d374860dc603f17b00ed59b9b48e3f73
vic_lc_2014,eastern-metropolitan-region,Eastern Metropolitan Region,"COPPOLA, Lou",PEOPLE POWER VICTORIA/NO SMART METERS,1277,423854,70643,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternmetropolitanregion.html,94ef7c668d6806874b27aa9ad2ea8936d374860dc603f17b00ed59b9b48e3f73
vic_lc_2014,eastern-metropolitan-region,Eastern Metropolitan Region,"BUTH, Alexander",PEOPLE POWER VICTORIA/NO SMART METERS,23,423854,70643,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternmetropolitanregion.html,94ef7c668d6806874b27aa9ad2ea8936d374860dc603f17b00ed59b9b48e3f73
vic_lc_2014,eastern-metropolitan-region,Eastern Metropolitan Region,"CAMERON, Neil",AUSTRALIAN CYCLISTS PARTY,1994,423854,70643,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternmetropolitanregion.html,94ef7c668d6806874b27aa9ad2ea8936d374860dc603f17b00ed59b9b48e3f73
vic_lc_2014,eastern-metropolitan-region,Eastern Metropolitan Region,"BEBE, Shane",AUSTRALIAN CYCLISTS PARTY,69,423854,70643,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternmetropolitanregion.html,94ef7c668d6806874b27aa9ad2ea8936d374860dc603f17b00ed59b9b48e3f73
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"PAUL, Meg",VOLUNTARY EUTHANASIA PARTY (VICTORIA),5195,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"MILLER, Bruce",VOLUNTARY EUTHANASIA PARTY (VICTORIA),93,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"McDONALD, Jim",LIBERAL DEMOCRATS,20424,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"BUCKLEY, Ben",LIBERAL DEMOCRATS,288,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"HOPKINS, Ange",SEX PARTY,10729,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"HILL, Ken",SEX PARTY,154,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"MILLSOM, Andrea",AUSTRALIAN GREENS,35203,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"DELACRETAZ, Louis",AUSTRALIAN GREENS,637,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"ROGERS, Belinda",AUSTRALIAN GREENS,429,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"HOGARTH, Willisa",AUSTRALIAN GREENS,217,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"BROWN, Malcolm",AUSTRALIAN GREENS,567,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"BOURMAN, Jeffrey",SHOOTERS AND FISHERS PARTY VICTORIA,10481,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"FENT, David",SHOOTERS AND FISHERS PARTY VICTORIA,179,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"TAYLOR, Sarah",PALMER UNITED PARTY,10058,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"UNKLES, James",PALMER UNITED PARTY,85,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"GAYLOR, Daniel",PALMER UNITED PARTY,25,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"GENTLE, Yvonne",RISE UP AUSTRALIA PARTY,2472,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"GENTLE, Jim",RISE UP AUSTRALIA PARTY,83,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"O'DONOHUE, Edward",LIBERAL,180013,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"O'BRIEN, Danny",THE NATIONALS,455,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"RONALDS, Andrew",LIBERAL,519,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"JONES, Laetitia",LIBERAL,251,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"WIGHT, Brenton",THE NATIONALS,340,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"SHING, Harriet",AUSTRALIAN LABOR PARTY,124762,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"MULINO, Daniel",AUSTRALIAN LABOR PARTY,672,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"MAXFIELD, Ian",AUSTRALIAN LABOR PARTY,423,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"ANDERSON, John",AUSTRALIAN LABOR PARTY,306,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"GRASSO, Sorina",AUSTRALIAN LABOR PARTY,504,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"BELSAR, Ash",AUSTRALIAN CHRISTIANS,4351,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"HILL, Vivian",AUSTRALIAN CHRISTIANS,119,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"MORRIS, Trudie",FAMILY FIRST,7255,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"DI LORENZO, Joanne",FAMILY FIRST,117,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"BACON, Kristin",ANIMAL JUSTICE PARTY,8176,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"FOLLONI, Leah",ANIMAL JUSTICE PARTY,114,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"JENKINS, Gary",DEMOCRATIC LABOUR PARTY (DLP),3023,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"KIS-RIGO, Andrew",DEMOCRATIC LABOUR PARTY (DLP),57,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"YOUNG, Linton",PEOPLE POWER VICTORIA/NO SMART METERS,1792,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"KIRSCH, Maureen",PEOPLE POWER VICTORIA/NO SMART METERS,33,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"BURKE, Nick",AUSTRALIAN CYCLISTS PARTY,1488,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"BALLARD, Geoff",AUSTRALIAN CYCLISTS PARTY,30,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"JONES, Andrew",AUSTRALIAN COUNTRY ALLIANCE,4179,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"JOHNSTONE, Bradley",AUSTRALIAN COUNTRY ALLIANCE,114,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"CROOKS, Rhonda Elizabeth",,154,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
vic_lc_2014,eastern-victoria-region,Eastern Victoria Region,"SINDT, Christine",,146,436788,72799,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/easternvictoriaregion.html,b346ba1831b46d2114437616aef18a7ae4bfe4d0542db4a5e71ed9e5d2173ac4
