election_id,district_name,district_id,contest,source_url,source_sha256,candidate_order,candidate_name,party_raw,independent_status,party_family,first_preference_votes,formal_votes,district_reconciled
vic_la_2018,Bendigo East,bendigo-east,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/bendigoeastdistrict.html,f5bada50cc540cc6c4eb2b36f3495a6c6b9736eb232d0df7fea17c2984b3f38a,6,"BROAD, Gaelle",THE NATIONALS,False,Coalition,6864,43088,True
vic_la_2018,Bendigo West,bendigo-west,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/bendigowestdistrict.html,2535759a2cb8327ee844a44cb0353af4f17538d622df3be23338af0d68e09a0f,1,"NUSKE, Marilyn",ANIMAL JUSTICE PARTY,False,Other/Independent,2504,39276,True
vic_la_2018,Bendigo West,bendigo-west,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/bendigowestdistrict.html,2535759a2cb8327ee844a44cb0353af4f17538d622df3be23338af0d68e09a0f,2,"FINN, Kevin",LIBERAL,False,Coalition,10641,39276,True
vic_la_2018,Bendigo West,bendigo-west,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/bendigowestdistrict.html,2535759a2cb8327ee844a44cb0353af4f17538d622df3be23338af0d68e09a0f,3,"EDWARDS, Maree",AUSTRALIAN LABOR PARTY,False,ALP,21004,39276,True
vic_la_2018,Bendigo West,bendigo-west,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/bendigowestdistrict.html,2535759a2cb8327ee844a44cb0353af4f17538d622df3be23338af0d68e09a0f,4,"WHELAN, Laurie",AUSTRALIAN GREENS,False,Greens,5127,39276,True
vic_la_2018,Bentleigh,bentleigh,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/bentleighdistrict.html,d057702ca840e27ffb5c69ff8df276db153728c04ce93486a78158234a59a202,1,"LOBO, Oscar",,True,Other/Independent,752,36739,True
vic_la_2018,Bentleigh,bentleigh,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/bentleighdistrict.html,d057702ca840e27ffb5c69ff8df276db153728c04ce93486a78158234a59a202,2,"JUDAH, Asher",LIBERAL,False,Coalition,12232,36739,True
vic_la_2018,Bentleigh,bentleigh,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/bentleighdistrict.html,d057702ca840e27ffb5c69ff8df276db153728c04ce93486a78158234a59a202,3,"STAIKOS, Nick",AUSTRALIAN LABOR PARTY,False,ALP,18443,36739,True
vic_la_2018,Bentleigh,bentleigh,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/bentleighdistrict.html,d057702ca840e27ffb5c69ff8df276db153728c04ce93486a78158234a59a202,4,"DEKIERE, Sarah",AUSTRALIAN GREENS,False,Greens,2763,36739,True
vic_la_2018,Bentleigh,bentleigh,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/bentleighdistrict.html,d057702ca840e27ffb5c69ff8df276db153728c04ce93486a78158234a59a202,5,"STOTT, Dave",FIONA PATTEN'S REASON PARTY,False,Other/Independent,452,36739,True
vic_la_2018,Bentleigh,bentleigh,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/bentleighdistrict.html,d057702ca840e27ffb5c69ff8df276db153728c04ce93486a78158234a59a202,6,"VERZIJL, Hans",SUSTAINABLE AUSTRALIA,False,Other/Independent,312,36739,True
vic_la_2018,Bentleigh,bentleigh,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/bentleighdistrict.html,d057702ca840e27ffb5c69ff8df276db153728c04ce93486a78158234a59a202,7,"CHELLAPPAH, Naren",ANIMAL JUSTICE PARTY,False,Other/Independent,709,36739,True
vic_la_2018,Bentleigh,bentleigh,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/bentleighdistrict.html,d057702ca840e27ffb5c69ff8df276db153728c04ce93486a78158234a59a202,8,"FRASER, Fi",LABOUR DLP,False,Other/Independent,412,36739,True
vic_la_2018,Bentleigh,bentleigh,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/bentleighdistrict.html,d057702ca840e27ffb5c69ff8df276db153728c04ce93486a78158234a59a202,9,"SULLIVAN, Ellie Jean",DERRYN HINCH'S JUSTICE PARTY,False,Other/Independent,572,36739,True
vic_la_2018,Bentleigh,bentleigh,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/bentleighdistrict.html,d057702ca840e27ffb5c69ff8df276db153728c04ce93486a78158234a59a202,10,"MAVROYENI, George",,True,Other/Independent,92,36739,True
vic_la_2018,Box Hill,box-hill,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/boxhilldistrict.html,1eeaae49b6ecec300995cb326fe4722edd53789ae58d9d3897dd5ce23e18c2a0,1,"CLARK, Robert",LIBERAL,False,Coalition,17352,38351,True
vic_la_2018,Box Hill,box-hill,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/boxhilldistrict.html,1eeaae49b6ecec300995cb326fe4722edd53789ae58d9d3897dd5ce23e18c2a0,2,"HAMER, Paul",AUSTRALIAN LABOR PARTY,False,ALP,15360,38351,True
vic_la_2018,Box Hill,box-hill,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/boxhilldistrict.html,1eeaae49b6ecec300995cb326fe4722edd53789ae58d9d3897dd5ce23e18c2a0,3,"SUN, Sophia",AUSTRALIAN GREENS,False,Greens,5639,38351,True
vic_la_2018,Brighton,brighton,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/brightondistrict.html,97c54afeb18f1db5f4f456959647d42a39a00f4cac3ca0384792530458aa4015,1,"TAYLOR, Cathy",ANIMAL JUSTICE PARTY,False,Other/Independent,1961,38759,True
vic_la_2018,Brighton,brighton,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/brightondistrict.html,97c54afeb18f1db5f4f456959647d42a39a00f4cac3ca0384792530458aa4015,2,"MARTIN, Declan",AUSTRALIAN LABOR PARTY,False,ALP,12193,38759,True
vic_la_2018,Brighton,brighton,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/brightondistrict.html,97c54afeb18f1db5f4f456959647d42a39a00f4cac3ca0384792530458aa4015,3,"NEWBURY, James",LIBERAL,False,Coalition,17597,38759,True
vic_la_2018,Brighton,brighton,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/brightondistrict.html,97c54afeb18f1db5f4f456959647d42a39a00f4cac3ca0384792530458aa4015,4,"CASLEY, John Tiger",,True,Other/Independent,273,38759,True
vic_la_2018,Brighton,brighton,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/brightondistrict.html,97c54afeb18f1db5f4f456959647d42a39a00f4cac3ca0384792530458aa4015,5,"COPSEY, Katherine",AUSTRALIAN GREENS,False,Greens,5854,38759,True
vic_la_2018,Brighton,brighton,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/brightondistrict.html,97c54afeb18f1db5f4f456959647d42a39a00f4cac3ca0384792530458aa4015,6,"PRIDHAM, Alison",SUSTAINABLE AUSTRALIA,False,Other/Independent,881,38759,True
vic_la_2018,Broadmeadows,broadmeadows,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/broadmeadowsdistrict.html,9900f4934a083f1de7edcc4b644936d05ddcc2d1f4f124a5c4f4b95e9d0db325,1,"MCGUIRE, Frank",AUSTRALIAN LABOR PARTY,False,ALP,22047,32287,True
vic_la_2018,Broadmeadows,broadmeadows,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/broadmeadowsdistrict.html,9900f4934a083f1de7edcc4b644936d05ddcc2d1f4f124a5c4f4b95e9d0db325,2,"SMALL, Jerome",VICTORIAN SOCIALISTS,False,Other/Independent,2307,32287,True
vic_la_2018,Broadmeadows,broadmeadows,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/broadmeadowsdistrict.html,9900f4934a083f1de7edcc4b644936d05ddcc2d1f4f124a5c4f4b95e9d0db325,3,"TATE, Sheriden",AUSTRALIAN GREENS,False,Greens,2612,32287,True
vic_la_2018,Broadmeadows,broadmeadows,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/broadmeadowsdistrict.html,9900f4934a083f1de7edcc4b644936d05ddcc2d1f4f124a5c4f4b95e9d0db325,4,"DOW, Jenny",LIBERAL,False,Coalition,5321,32287,True
vic_la_2018,Brunswick,brunswick,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/brunswickdistrict.html,e49d1694dbcdcccff768eed7c1c97d7ee00f62ab14deb757c8e7aee770a8c689,1,"GEORGIOU, George",,True,Other/Independent,1240,43927,True
vic_la_2018,Brunswick,brunswick,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/brunswickdistrict.html,e49d1694dbcdcccff768eed7c1c97d7ee00f62ab14deb757c8e7aee770a8c689,2,"DEVENY, Catherine",FIONA PATTEN'S REASON PARTY,False,Other/Independent,1969,43927,True
vic_la_2018,Brunswick,brunswick,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/brunswickdistrict.html,e49d1694dbcdcccff768eed7c1c97d7ee00f62ab14deb757c8e7aee770a8c689,3,"COLLINS, Noel",LIBERAL DEMOCRATS,False,Other/Independent,613,43927,True
vic_la_2018,Brunswick,brunswick,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/brunswickdistrict.html,e49d1694dbcdcccff768eed7c1c97d7ee00f62ab14deb757c8e7aee770a8c689,4,"O'CONNOR, Cindy",AUSTRALIAN LABOR PARTY,False,ALP,16701,43927,True
vic_la_2018,Brunswick,brunswick,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/brunswickdistrict.html,e49d1694dbcdcccff768eed7c1c97d7ee00f62ab14deb757c8e7aee770a8c689,5,"SOURASIS, Kerry",,True,Other/Independent,276,43927,True
vic_la_2018,Brunswick,brunswick,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/brunswickdistrict.html,e49d1694dbcdcccff768eed7c1c97d7ee00f62ab14deb757c8e7aee770a8c689,6,"WOJTONIS, Adam",LIBERAL,False,Coalition,4450,43927,True
vic_la_2018,Brunswick,brunswick,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/brunswickdistrict.html,e49d1694dbcdcccff768eed7c1c97d7ee00f62ab14deb757c8e7aee770a8c689,7,"READ, Tim",AUSTRALIAN GREENS,False,Greens,17599,43927,True
vic_la_2018,Brunswick,brunswick,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/brunswickdistrict.html,e49d1694dbcdcccff768eed7c1c97d7ee00f62ab14deb757c8e7aee770a8c689,8,"ANDERSON, Christopher",,True,Other/Independent,250,43927,True
vic_la_2018,Brunswick,brunswick,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/brunswickdistrict.html,e49d1694dbcdcccff768eed7c1c97d7ee00f62ab14deb757c8e7aee770a8c689,9,"MILES, Christopher",ANIMAL JUSTICE PARTY,False,Other/Independent,829,43927,True
vic_la_2018,Bulleen,bulleen,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/bulleendistrict.html,bb34faeab37378b865801a677d031537dfe7ff9b814a2afbdebcd0822c96208c,1,"KEARNEY, Chris",AUSTRALIAN GREENS,False,Greens,4219,37257,True
vic_la_2018,Bulleen,bulleen,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/bulleendistrict.html,bb34faeab37378b865801a677d031537dfe7ff9b814a2afbdebcd0822c96208c,2,"GUY, Matthew",LIBERAL,False,Coalition,19441,37257,True
vic_la_2018,Bulleen,bulleen,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/bulleendistrict.html,bb34faeab37378b865801a677d031537dfe7ff9b814a2afbdebcd0822c96208c,3,"MACKENZIE, Fiona",AUSTRALIAN LABOR PARTY,False,ALP,13597,37257,True
vic_la_2018,Bundoora,bundoora,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/bundooradistrict.html,9af9d5cd605598e0e3e4e7dc4263b69391c5bde3db452bb28b01e8d5a3e34882,1,"STANYON, Clement",AUSTRALIAN GREENS,False,Greens,2790,35098,True
vic_la_2018,Bundoora,bundoora,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/bundooradistrict.html,9af9d5cd605598e0e3e4e7dc4263b69391c5bde3db452bb28b01e8d5a3e34882,2,"MULHOLLAND, Jenny",LIBERAL,False,Coalition,9958,35098,True
vic_la_2018,Bundoora,bundoora,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/bundooradistrict.html,9af9d5cd605598e0e3e4e7dc4263b69391c5bde3db452bb28b01e8d5a3e34882,3,"BROOKS, Colin",AUSTRALIAN LABOR PARTY,False,ALP,19716,35098,True
vic_la_2018,Bundoora,bundoora,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/bundooradistrict.html,9af9d5cd605598e0e3e4e7dc4263b69391c5bde3db452bb28b01e8d5a3e34882,4,"BAKER, Bryce",FIONA PATTEN'S REASON PARTY,False,Other/Independent,818,35098,True
vic_la_2018,Bundoora,bundoora,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/bundooradistrict.html,9af9d5cd605598e0e3e4e7dc4263b69391c5bde3db452bb28b01e8d5a3e34882,5,"ANDREWARTHA, Jacob",VICTORIAN SOCIALISTS,False,Other/Independent,805,35098,True
vic_la_2018,Bundoora,bundoora,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/bundooradistrict.html,9af9d5cd605598e0e3e4e7dc4263b69391c5bde3db452bb28b01e8d5a3e34882,6,"WHITFIELD, Rodney",ANIMAL JUSTICE PARTY,False,Other/Independent,1011,35098,True
vic_la_2018,Buninyong,buninyong,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/buninyongdistrict.html,ada1ae517342663b900352e97e03c5e3a922da31535f22e7be1e9c7cec7d8833,1,"SETTLE, Michaela",AUSTRALIAN LABOR PARTY,False,ALP,18965,38594,True
vic_la_2018,Buninyong,buninyong,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/buninyongdistrict.html,ada1ae517342663b900352e97e03c5e3a922da31535f22e7be1e9c7cec7d8833,2,"ZIBELL, Linda",AUSTRALIAN GREENS,False,Greens,3542,38594,True
