election_id,district_name,district_id,contest,party_family,contest_status,candidate_count,first_preference_votes,formal_votes,district_reconciled
vic_la_2014,Sandringham,sandringham,general-election,ALP,contested,1,9103,37351,True
vic_la_2014,Sandringham,sandringham,general-election,Coalition,contested,1,19264,37351,True
vic_la_2014,Sandringham,sandringham,general-election,Greens,contested,1,5144,37351,True
vic_la_2014,Sandringham,sandringham,general-election,One Nation,verified_no_contest,0,0,37351,True
vic_la_2014,Sandringham,sandringham,general-election,Other/Independent,contested,1,3840,37351,True
vic_la_2014,Shepparton,shepparton,general-election,ALP,contested,1,7218,40370,True
vic_la_2014,Shepparton,shepparton,general-election,Coalition,contested,1,14272,40370,True
vic_la_2014,Shepparton,shepparton,general-election,Greens,contested,1,1365,40370,True
vic_la_2014,Shepparton,shepparton,general-election,One Nation,verified_no_contest,0,0,40370,True
vic_la_2014,Shepparton,shepparton,general-election,Other/Independent,contested,3,17515,40370,True
vic_la_2014,South Barwon,south-barwon,general-election,ALP,contested,1,13618,40794,True
vic_la_2014,South Barwon,south-barwon,general-election,Coalition,contested,1,18869,40794,True
vic_la_2014,South Barwon,south-barwon,general-election,Greens,contested,1,5023,40794,True
vic_la_2014,South Barwon,south-barwon,general-election,One Nation,verified_no_contest,0,0,40794,True
vic_la_2014,South Barwon,south-barwon,general-election,Other/Independent,contested,5,3284,40794,True
vic_la_2014,South-West Coast,south-west-coast,general-election,ALP,contested,1,11507,40782,True
vic_la_2014,South-West Coast,south-west-coast,general-election,Coalition,contested,1,23234,40782,True
vic_la_2014,South-West Coast,south-west-coast,general-election,Greens,contested,1,3993,40782,True
vic_la_2014,South-West Coast,south-west-coast,general-election,One Nation,verified_no_contest,0,0,40782,True
vic_la_2014,South-West Coast,south-west-coast,general-election,Other/Independent,contested,3,2048,40782,True
vic_la_2014,St Albans,st-albans,general-election,ALP,contested,1,21435,38003,True
vic_la_2014,St Albans,st-albans,general-election,Coalition,contested,1,10215,38003,True
vic_la_2014,St Albans,st-albans,general-election,Greens,contested,1,3475,38003,True
vic_la_2014,St Albans,st-albans,general-election,One Nation,verified_no_contest,0,0,38003,True
vic_la_2014,St Albans,st-albans,general-election,Other/Independent,contested,3,2878,38003,True
vic_la_2014,Sunbury,sunbury,general-election,ALP,contested,1,16358,37091,True
vic_la_2014,Sunbury,sunbury,general-election,Coalition,contested,1,13384,37091,True
vic_la_2014,Sunbury,sunbury,general-election,Greens,contested,1,2918,37091,True
vic_la_2014,Sunbury,sunbury,general-election,One Nation,verified_no_contest,0,0,37091,True
vic_la_2014,Sunbury,sunbury,general-election,Other/Independent,contested,4,4431,37091,True
vic_la_2014,Sydenham,sydenham,general-election,ALP,contested,1,22752,39660,True
vic_la_2014,Sydenham,sydenham,general-election,Coalition,contested,1,11112,39660,True
vic_la_2014,Sydenham,sydenham,general-election,Greens,contested,1,2814,39660,True
vic_la_2014,Sydenham,sydenham,general-election,One Nation,verified_no_contest,0,0,39660,True
vic_la_2014,Sydenham,sydenham,general-election,Other/Independent,contested,2,2982,39660,True
vic_la_2014,Tarneit,tarneit,general-election,ALP,contested,1,17446,37280,True
vic_la_2014,Tarneit,tarneit,general-election,Coalition,contested,1,9839,37280,True
vic_la_2014,Tarneit,tarneit,general-election,Greens,contested,1,3360,37280,True
vic_la_2014,Tarneit,tarneit,general-election,One Nation,verified_no_contest,0,0,37280,True
vic_la_2014,Tarneit,tarneit,general-election,Other/Independent,contested,7,6635,37280,True
vic_la_2014,Thomastown,thomastown,general-election,ALP,contested,1,22786,34162,True
vic_la_2014,Thomastown,thomastown,general-election,Coalition,contested,1,5801,34162,True
vic_la_2014,Thomastown,thomastown,general-election,Greens,contested,1,1775,34162,True
vic_la_2014,Thomastown,thomastown,general-election,One Nation,verified_no_contest,0,0,34162,True
vic_la_2014,Thomastown,thomastown,general-election,Other/Independent,contested,2,3800,34162,True
vic_la_2014,Warrandyte,warrandyte,general-election,ALP,contested,1,11289,38636,True
vic_la_2014,Warrandyte,warrandyte,general-election,Coalition,contested,1,21982,38636,True
vic_la_2014,Warrandyte,warrandyte,general-election,Greens,contested,1,4032,38636,True
vic_la_2014,Warrandyte,warrandyte,general-election,One Nation,verified_no_contest,0,0,38636,True
vic_la_2014,Warrandyte,warrandyte,general-election,Other/Independent,contested,2,1333,38636,True
vic_la_2014,Wendouree,wendouree,general-election,ALP,contested,1,15712,36333,True
vic_la_2014,Wendouree,wendouree,general-election,Coalition,contested,1,14408,36333,True
vic_la_2014,Wendouree,wendouree,general-election,Greens,contested,1,3629,36333,True
vic_la_2014,Wendouree,wendouree,general-election,One Nation,verified_no_contest,0,0,36333,True
vic_la_2014,Wendouree,wendouree,general-election,Other/Independent,contested,4,2584,36333,True
vic_la_2014,Werribee,werribee,general-election,ALP,contested,1,20338,35926,True
vic_la_2014,Werribee,werribee,general-election,Coalition,contested,1,10327,35926,True
vic_la_2014,Werribee,werribee,general-election,Greens,contested,1,3049,35926,True
vic_la_2014,Werribee,werribee,general-election,One Nation,verified_no_contest,0,0,35926,True
vic_la_2014,Werribee,werribee,general-election,Other/Independent,contested,2,2212,35926,True
vic_la_2014,Williamstown,williamstown,general-election,ALP,contested,1,18417,41258,True
vic_la_2014,Williamstown,williamstown,general-election,Coalition,contested,1,11569,41258,True
vic_la_2014,Williamstown,williamstown,general-election,Greens,contested,1,8547,41258,True
vic_la_2014,Williamstown,williamstown,general-election,One Nation,verified_no_contest,0,0,41258,True
vic_la_2014,Williamstown,williamstown,general-election,Other/Independent,contested,2,2725,41258,True
vic_la_2014,Yan Yean,yan-yean,general-election,ALP,contested,1,17499,40689,True
vic_la_2014,Yan Yean,yan-yean,general-election,Coalition,contested,1,17030,40689,True
vic_la_2014,Yan Yean,yan-yean,general-election,Greens,contested,1,2945,40689,True
vic_la_2014,Yan Yean,yan-yean,general-election,One Nation,verified_no_contest,0,0,40689,True
vic_la_2014,Yan Yean,yan-yean,general-election,Other/Independent,contested,4,3215,40689,True
vic_la_2014,Yuroke,yuroke,general-election,ALP,contested,1,20484,37867,True
vic_la_2014,Yuroke,yuroke,general-election,Coalition,contested,1,8943,37867,True
vic_la_2014,Yuroke,yuroke,general-election,Greens,contested,1,2277,37867,True
vic_la_2014,Yuroke,yuroke,general-election,One Nation,verified_no_contest,0,0,37867,True
vic_la_2014,Yuroke,yuroke,general-election,Other/Independent,contested,3,6163,37867,True
