election_id,district_name,district_id,contest,source_url,source_sha256,candidate_order,candidate_name,party_raw,independent_status,party_family,first_preference_votes,formal_votes,district_reconciled
vic_la_2022,Bass,bass,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bass-district-results,1d3c3180b841a8fbf57ec3cfe6defda95aa64b6eef2be4d1a173bc8ed7d64631,3,"MUNDAY, Marcus",Freedom Party of Victoria,False,Other/Independent,1013,41404,True
vic_la_2022,Bass,bass,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bass-district-results,1d3c3180b841a8fbf57ec3cfe6defda95aa64b6eef2be4d1a173bc8ed7d64631,4,"VERHAGEN, Martin",Family First Victoria,False,Other/Independent,1164,41404,True
vic_la_2022,Bass,bass,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bass-district-results,1d3c3180b841a8fbf57ec3cfe6defda95aa64b6eef2be4d1a173bc8ed7d64631,5,"CRUGNALE, Jordan",Australian Labor Party - Victorian Branch,False,ALP,13478,41404,True
vic_la_2022,Bass,bass,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bass-district-results,1d3c3180b841a8fbf57ec3cfe6defda95aa64b6eef2be4d1a173bc8ed7d64631,6,"MOUSELLIS, Elly",Animal Justice Party,False,Other/Independent,1085,41404,True
vic_la_2022,Bass,bass,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bass-district-results,1d3c3180b841a8fbf57ec3cfe6defda95aa64b6eef2be4d1a173bc8ed7d64631,7,"BROWN, Aaron",Liberal,False,Coalition,12482,41404,True
vic_la_2022,Bass,bass,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bass-district-results,1d3c3180b841a8fbf57ec3cfe6defda95aa64b6eef2be4d1a173bc8ed7d64631,8,"EDWARDS, Meg",,True,Other/Independent,872,41404,True
vic_la_2022,Bass,bass,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bass-district-results,1d3c3180b841a8fbf57ec3cfe6defda95aa64b6eef2be4d1a173bc8ed7d64631,9,"BUGBIRD, Callum",Australian Greens,False,Greens,3369,41404,True
vic_la_2022,Bass,bass,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bass-district-results,1d3c3180b841a8fbf57ec3cfe6defda95aa64b6eef2be4d1a173bc8ed7d64631,10,"JOBE, Jeni",,True,Other/Independent,970,41404,True
vic_la_2022,Bayswater,bayswater,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bayswater-district-results,eaa3def0a24b20019f4908d3ed1192e9c03ed1295dcff25928d3c571d7d1d19d,1,"COOMBES, Gary",Family First Victoria,False,Other/Independent,1397,42599,True
vic_la_2022,Bayswater,bayswater,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bayswater-district-results,eaa3def0a24b20019f4908d3ed1192e9c03ed1295dcff25928d3c571d7d1d19d,2,"FIELD, Chris",Freedom Party of Victoria,False,Other/Independent,937,42599,True
vic_la_2022,Bayswater,bayswater,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bayswater-district-results,eaa3def0a24b20019f4908d3ed1192e9c03ed1295dcff25928d3c571d7d1d19d,3,"WORMALD, Alyssa",Animal Justice Party,False,Other/Independent,840,42599,True
vic_la_2022,Bayswater,bayswater,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bayswater-district-results,eaa3def0a24b20019f4908d3ed1192e9c03ed1295dcff25928d3c571d7d1d19d,4,"MACKALLAH, Chloe",,True,Other/Independent,890,42599,True
vic_la_2022,Bayswater,bayswater,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bayswater-district-results,eaa3def0a24b20019f4908d3ed1192e9c03ed1295dcff25928d3c571d7d1d19d,5,"WAKELING, Nick",Liberal,False,Coalition,15174,42599,True
vic_la_2022,Bayswater,bayswater,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bayswater-district-results,eaa3def0a24b20019f4908d3ed1192e9c03ed1295dcff25928d3c571d7d1d19d,6,"DOLAN, Thomas",Labour DLP,False,Other/Independent,948,42599,True
vic_la_2022,Bayswater,bayswater,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bayswater-district-results,eaa3def0a24b20019f4908d3ed1192e9c03ed1295dcff25928d3c571d7d1d19d,7,"TAYLOR, Jackson",Australian Labor Party - Victorian Branch,False,ALP,17609,42599,True
vic_la_2022,Bayswater,bayswater,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bayswater-district-results,eaa3def0a24b20019f4908d3ed1192e9c03ed1295dcff25928d3c571d7d1d19d,8,"HEAP, Ashley",Legalise Cannabis Victoria,False,Other/Independent,1653,42599,True
vic_la_2022,Bayswater,bayswater,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bayswater-district-results,eaa3def0a24b20019f4908d3ed1192e9c03ed1295dcff25928d3c571d7d1d19d,9,"SIRNINGER RANKIN, Nadia",Australian Greens,False,Greens,3151,42599,True
vic_la_2022,Bellarine,bellarine,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bellarine-district-results,77bb1ea9f1449edae23ff1a439809eb55c490438d5dfd7a72cda0695d2722b02,1,"SEMMENS, Rachel",Australian Greens,False,Greens,5537,47153,True
vic_la_2022,Bellarine,bellarine,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bellarine-district-results,77bb1ea9f1449edae23ff1a439809eb55c490438d5dfd7a72cda0695d2722b02,2,"GRIGAU, Donnie",Liberal,False,Coalition,15617,47153,True
vic_la_2022,Bellarine,bellarine,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bellarine-district-results,77bb1ea9f1449edae23ff1a439809eb55c490438d5dfd7a72cda0695d2722b02,3,"MANUELL, Guy",Family First Victoria,False,Other/Independent,1033,47153,True
vic_la_2022,Bellarine,bellarine,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bellarine-district-results,77bb1ea9f1449edae23ff1a439809eb55c490438d5dfd7a72cda0695d2722b02,4,"RITCHIE, Brett Anthony",Derryn Hinch's Justice Party,False,Other/Independent,770,47153,True
vic_la_2022,Bellarine,bellarine,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bellarine-district-results,77bb1ea9f1449edae23ff1a439809eb55c490438d5dfd7a72cda0695d2722b02,5,"MUSE, Kylee",Freedom Party of Victoria,False,Other/Independent,458,47153,True
vic_la_2022,Bellarine,bellarine,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bellarine-district-results,77bb1ea9f1449edae23ff1a439809eb55c490438d5dfd7a72cda0695d2722b02,6,"TAYLOR, Brendan",Angry Victorians Party,False,Other/Independent,389,47153,True
vic_la_2022,Bellarine,bellarine,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bellarine-district-results,77bb1ea9f1449edae23ff1a439809eb55c490438d5dfd7a72cda0695d2722b02,7,"MARCHANT, Alison",Australian Labor Party - Victorian Branch,False,ALP,20103,47153,True
vic_la_2022,Bellarine,bellarine,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bellarine-district-results,77bb1ea9f1449edae23ff1a439809eb55c490438d5dfd7a72cda0695d2722b02,8,"CARDILINI, Adam",Animal Justice Party,False,Other/Independent,1088,47153,True
vic_la_2022,Bellarine,bellarine,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bellarine-district-results,77bb1ea9f1449edae23ff1a439809eb55c490438d5dfd7a72cda0695d2722b02,9,"FENTON, Sarah",,True,Other/Independent,2158,47153,True
vic_la_2022,Benambra,benambra,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/benambra-district-results,04654a7d4d4234525c77da9b56bc39b6cff59fd4f4ad999ad96eae3d8037bc42,1,"FUERY, Mike",Animal Justice Party,False,Other/Independent,1170,41135,True
vic_la_2022,Benambra,benambra,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/benambra-district-results,04654a7d4d4234525c77da9b56bc39b6cff59fd4f4ad999ad96eae3d8037bc42,2,"ROSSITER, Dean",Liberal Democrats,False,Other/Independent,804,41135,True
vic_la_2022,Benambra,benambra,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/benambra-district-results,04654a7d4d4234525c77da9b56bc39b6cff59fd4f4ad999ad96eae3d8037bc42,3,"BRADY, Luke",Australian Greens,False,Greens,1592,41135,True
vic_la_2022,Benambra,benambra,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/benambra-district-results,04654a7d4d4234525c77da9b56bc39b6cff59fd4f4ad999ad96eae3d8037bc42,4,"HAWKINS, Jacqui",,True,Other/Independent,13038,41135,True
vic_la_2022,Benambra,benambra,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/benambra-district-results,04654a7d4d4234525c77da9b56bc39b6cff59fd4f4ad999ad96eae3d8037bc42,5,"STRATTON, Janelle",Family First Victoria,False,Other/Independent,815,41135,True
vic_la_2022,Benambra,benambra,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/benambra-district-results,04654a7d4d4234525c77da9b56bc39b6cff59fd4f4ad999ad96eae3d8037bc42,6,"TILLEY, Bill",Liberal,False,Coalition,17658,41135,True
vic_la_2022,Benambra,benambra,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/benambra-district-results,04654a7d4d4234525c77da9b56bc39b6cff59fd4f4ad999ad96eae3d8037bc42,7,"TAIT, Mark",Australian Labor Party - Victorian Branch,False,ALP,5375,41135,True
vic_la_2022,Benambra,benambra,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/benambra-district-results,04654a7d4d4234525c77da9b56bc39b6cff59fd4f4ad999ad96eae3d8037bc42,8,"O'BRIEN, Adrian James",Freedom Party of Victoria,False,Other/Independent,683,41135,True
vic_la_2022,Bendigo East,bendigo-east,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bendigo-east-district-results,01bd6dc9d3726471dee56666804f1252876ff354622e1e53310906dfa78c2f10,1,"McLELLAND-HOWE, Vyonne",Animal Justice Party,False,Other/Independent,1574,45568,True
vic_la_2022,Bendigo East,bendigo-east,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bendigo-east-district-results,01bd6dc9d3726471dee56666804f1252876ff354622e1e53310906dfa78c2f10,2,"SCHADE, Darin",Liberal,False,Coalition,12478,45568,True
