election_id,district_name,district_id,party_family,first_preference_votes,formal_votes,source_url,source_sha256,evidence_available_by,district_reconciled
vic_la_2006,Bass,bass,OTH_IND,2224,35769,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbassdistrict.html,b931db6076d72634318b3a86d740daafcc7f8478fb3eb57f92c31a8448890774,2006-11-25,True
vic_la_2006,Bayswater,bayswater,ALP,11563,32029,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbayswaterdistrict.html,7650f5d3cf3845c6cec518b244796b64812ea71dc5fc0fc7ca0b602833a6f96e,2006-11-25,True
vic_la_2006,Bayswater,bayswater,LIB_NAT,13162,32029,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbayswaterdistrict.html,7650f5d3cf3845c6cec518b244796b64812ea71dc5fc0fc7ca0b602833a6f96e,2006-11-25,True
vic_la_2006,Bayswater,bayswater,GRN,2526,32029,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbayswaterdistrict.html,7650f5d3cf3845c6cec518b244796b64812ea71dc5fc0fc7ca0b602833a6f96e,2006-11-25,True
vic_la_2006,Bayswater,bayswater,OTH_IND,4778,32029,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbayswaterdistrict.html,7650f5d3cf3845c6cec518b244796b64812ea71dc5fc0fc7ca0b602833a6f96e,2006-11-25,True
vic_la_2006,Bellarine,bellarine,ALP,18014,37150,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbellarinedistrict.html,28812907b3ab370aecf573576c22a57c30b4126c0056f597c5c355d0e6ba387a,2006-11-25,True
vic_la_2006,Bellarine,bellarine,LIB_NAT,13821,37150,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbellarinedistrict.html,28812907b3ab370aecf573576c22a57c30b4126c0056f597c5c355d0e6ba387a,2006-11-25,True
vic_la_2006,Bellarine,bellarine,GRN,3564,37150,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbellarinedistrict.html,28812907b3ab370aecf573576c22a57c30b4126c0056f597c5c355d0e6ba387a,2006-11-25,True
vic_la_2006,Bellarine,bellarine,OTH_IND,1751,37150,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbellarinedistrict.html,28812907b3ab370aecf573576c22a57c30b4126c0056f597c5c355d0e6ba387a,2006-11-25,True
vic_la_2006,Benalla,benalla,ALP,8094,32124,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbenalladistrict.html,5c42917448b998d6589697407c2cea402a821167a797a52f4a854630d58372d4,2006-11-25,True
vic_la_2006,Benalla,benalla,LIB_NAT,20929,32124,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbenalladistrict.html,5c42917448b998d6589697407c2cea402a821167a797a52f4a854630d58372d4,2006-11-25,True
