election_id,district_id,district_name,source_url,source_sha256,outcome_source_url,outcome_source_sha256,elected_candidate,elected_party_raw,elected_party_family,finalist_1_candidate,finalist_1_party_raw,finalist_1_party_family,finalist_1_votes,finalist_1_percent,finalist_2_candidate,finalist_2_party_raw,finalist_2_party_family,finalist_2_votes,finalist_2_percent,winner_party_family,final_pair_family_label,final_pair_available,final_pair_reason,outcome_table_kind,target_outcome_dependency
vic_la_2010,ripon,Ripon,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultripondistrict.html,bdac0c86e4b2d51a53af6cfe302080fa2a7bfe35874f6a33d83e101c1b113ff4,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultripondistrict.html,bdac0c86e4b2d51a53af6cfe302080fa2a7bfe35874f6a33d83e101c1b113ff4,"HELPER, Joe",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,ALP,"HELPER, Joe",ALP,ALP,17755,52.71,"DUNN, Vic",Liberal,Coalition,15931,47.29,ALP,ALP-Coalition,True,official-results-after-distribution-of-preferences,results-after-distribution,False
vic_la_2010,rodney,Rodney,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultrodneydistrict.html,bf7419bfb852a3145c43a3390019477d6dc24d56ba4055b5faec767561b4be5d,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultrodneydistrict.html,bf7419bfb852a3145c43a3390019477d6dc24d56ba4055b5faec767561b4be5d,"WELLER, Paul",NATIONAL PARTY OF AUSTRALIA - VICTORIA,Coalition,,,,,,,,,,,Coalition,,False,official-page-exposes-only-two-candidate-preferred-or-early-majority,final-pair-unavailable-early-majority,False
vic_la_2010,sandringham,Sandringham,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultsandringhamdistrict.html,d9eaefdcd666b62c1f63dc3012a717d6817e76311ece0740105d4ec542f81eb4,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultsandringhamdistrict.html,d9eaefdcd666b62c1f63dc3012a717d6817e76311ece0740105d4ec542f81eb4,"THOMPSON, Murray",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,Coalition,,,,,,,,,,,Coalition,,False,official-page-exposes-only-two-candidate-preferred-or-early-majority,final-pair-unavailable-early-majority,False
vic_la_2010,scoresby,Scoresby,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultscoresbydistrict.html,0893c1f04dc9ec5a7c1d630cd02681b8a5aae7fbcf92add1859ad24e3475c1c6,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultscoresbydistrict.html,0893c1f04dc9ec5a7c1d630cd02681b8a5aae7fbcf92add1859ad24e3475c1c6,"WELLS, Kim",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,Coalition,,,,,,,,,,,Coalition,,False,official-page-exposes-only-two-candidate-preferred-or-early-majority,final-pair-unavailable-early-majority,False
vic_la_2010,seymour,Seymour,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultseymourdistrict.html,d28089e89c946b35e408fc558b83fb87c343e7576f99706702f8a094552b5a97,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultseymourdistrict.html,d28089e89c946b35e408fc558b83fb87c343e7576f99706702f8a094552b5a97,"McLEISH, Cindy",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,Coalition,"HARDMAN, Ben",ALP,ALP,17782,48.77,"McLEISH, Cindy",Liberal,Coalition,18680,51.23,Coalition,ALP-Coalition,True,official-results-after-distribution-of-preferences,results-after-distribution,False
vic_la_2010,shepparton,Shepparton,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultsheppartondistrict.html,adc60e8d5c54ad63200abd502ee4e102811baa97a870d7eff403f13fa4a0b3b5,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultsheppartondistrict.html,adc60e8d5c54ad63200abd502ee4e102811baa97a870d7eff403f13fa4a0b3b5,"POWELL, Jeanette",NATIONAL PARTY OF AUSTRALIA - VICTORIA,Coalition,,,,,,,,,,,Coalition,,False,official-page-exposes-only-two-candidate-preferred-or-early-majority,final-pair-unavailable-early-majority,False
vic_la_2010,south-barwon,South Barwon,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultsouthbarwondistrict.html,da159fc828858f95f1ff3ef234ea44cb101c7d34537df705a5e552647807bcec,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionsouthbarwondistrict.html,b76e950ef5e640b2926580c8a40dd322717e88f3e3fa1f71793acebd9ce8665c,"KATOS, Andrew",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,Coalition,"KATOS, Andrew",LIBERAL,Coalition,22327,57.32,"CRUTCHFIELD, Michael",AUSTRALIAN LABOR PARTY,ALP,16624,42.68,Coalition,Coalition-ALP,True,official-results-after-distribution-of-preferences,distribution-page-final-total,False
vic_la_2010,south-west-coast,South-West Coast,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultsouth-westcoastdistrict.html,bdc047d2f006d3931db8cb8a99fe16d7ab81c7f55179b9363448348e582280f9,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionsouth-westcoastdistrict.html,e907115e0d9fb07202bf318140060ee23867cc4c83125658ba9eb5eb2c9458a4,"NAPTHINE, Denis",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,Coalition,"NAPTHINE, Denis",LIBERAL,Coalition,19659,66.71,"HERBERTSON, John",AUSTRALIAN LABOR PARTY,ALP,9812,33.29,Coalition,Coalition-ALP,True,official-results-after-distribution-of-preferences,distribution-page-final-total,False
vic_la_2010,swan-hill,Swan Hill,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultswanhilldistrict.html,d54c2a92a5f1c73d93caa5d4b95e84bcc04fc8023087ae4bb309c9324055eec8,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultswanhilldistrict.html,d54c2a92a5f1c73d93caa5d4b95e84bcc04fc8023087ae4bb309c9324055eec8,"WALSH, Peter",NATIONAL PARTY OF AUSTRALIA - VICTORIA,Coalition,,,,,,,,,,,Coalition,,False,official-page-exposes-only-two-candidate-preferred-or-early-majority,final-pair-unavailable-early-majority,False
vic_la_2010,tarneit,Tarneit,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resulttarneitdistrict.html,ce152a5bfa27d99c7e60bf017bf0ef151705905c206199fd86ab99f14eecf498,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributiontarneitdistrict.html,69651c7228f9afb116fe0cefb1540e90c157dafbd242dcd465c3d589efefaad3,"PALLAS, Tim",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,ALP,"PALLAS, Tim",AUSTRALIAN LABOR PARTY,ALP,21083,60.68,"GOODFELLOW, Glenn",LIBERAL,Coalition,13662,39.32,ALP,ALP-Coalition,True,official-results-after-distribution-of-preferences,distribution-page-final-total,False
vic_la_2010,thomastown,Thomastown,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultthomastowndistrict.html,45da4c34647b2ec93ea7f302aec42f633de87dda46459ba1280f3b2af4ebb285,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultthomastowndistrict.html,45da4c34647b2ec93ea7f302aec42f633de87dda46459ba1280f3b2af4ebb285,"HALFPENNY, Bronwyn",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,ALP,,,,,,,,,,,ALP,,False,official-page-exposes-only-two-candidate-preferred-or-early-majority,final-pair-unavailable-early-majority,False
vic_la_2010,warrandyte,Warrandyte,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultwarrandytedistrict.html,6e393ab3c4997a5d48bb6ac5d523fb004700e8733bdf78978f43917ae06e25ca,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultwarrandytedistrict.html,6e393ab3c4997a5d48bb6ac5d523fb004700e8733bdf78978f43917ae06e25ca,"SMITH, Ryan",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,Coalition,,,,,,,,,,,Coalition,,False,official-page-exposes-only-two-candidate-preferred-or-early-majority,final-pair-unavailable-early-majority,False
vic_la_2010,williamstown,Williamstown,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultwilliamstowndistrict.html,1946b052f8d05170ba64df1f53439fa252d7030e2041b62eafea38a34c9b5644,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultwilliamstowndistrict.html,1946b052f8d05170ba64df1f53439fa252d7030e2041b62eafea38a34c9b5644,"NOONAN, Wade",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,ALP,"McCONNELL, David",Liberal,Coalition,12953,38.18,"NOONAN, Wade",ALP,ALP,20969,61.82,ALP,Coalition-ALP,True,official-results-after-distribution-of-preferences,results-after-distribution,False
vic_la_2010,yan-yean,Yan Yean,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultyanyeandistrict.html,1e172ef3bbc6592849ab2ed2288bf683fc8bb7738132e235a780075ab77377c0,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultyanyeandistrict.html,1e172ef3bbc6592849ab2ed2288bf683fc8bb7738132e235a780075ab77377c0,"GREEN, Danielle",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,ALP,"GANGE, Jack",Liberal,Coalition,22458,45.9,"GREEN, Danielle",ALP,ALP,26472,54.1,ALP,Coalition-ALP,True,official-results-after-distribution-of-preferences,results-after-distribution,False
vic_la_2010,yuroke,Yuroke,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultyurokedistrict.html,1b23726a8d4989cafd9a3eee72e6ef64abdd81052c38efc08617c3289b7eccea,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultyurokedistrict.html,1b23726a8d4989cafd9a3eee72e6ef64abdd81052c38efc08617c3289b7eccea,"BEATTIE, Liz",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,ALP,,,,,,,,,,,ALP,,False,official-page-exposes-only-two-candidate-preferred-or-early-majority,final-pair-unavailable-early-majority,False
