election_id,district_name,district_id,contest,source_url,source_sha256,candidate_order,candidate_name,party_raw,independent_status,party_family,first_preference_votes,formal_votes,district_reconciled
vic_la_2014,Bayswater,bayswater,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bayswaterdistrict.html,0e01050b005a5229350fe3a93cc46a41351da9922fd51bc4741b803a20bb43fb,1,"CASS, Jeremy",AUSTRALIAN COUNTRY ALLIANCE,False,Other/Independent,583,38159,True
vic_la_2014,Bayswater,bayswater,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bayswaterdistrict.html,0e01050b005a5229350fe3a93cc46a41351da9922fd51bc4741b803a20bb43fb,2,"SMYTH, Robert",ANIMAL JUSTICE PARTY,False,Other/Independent,1313,38159,True
vic_la_2014,Bayswater,bayswater,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bayswaterdistrict.html,0e01050b005a5229350fe3a93cc46a41351da9922fd51bc4741b803a20bb43fb,3,"CONWAY, Tristan",AUSTRALIAN CHRISTIANS,False,Other/Independent,785,38159,True
vic_la_2014,Bayswater,bayswater,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bayswaterdistrict.html,0e01050b005a5229350fe3a93cc46a41351da9922fd51bc4741b803a20bb43fb,4,"DIB, Tony",AUSTRALIAN LABOR PARTY,False,ALP,12927,38159,True
vic_la_2014,Bayswater,bayswater,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bayswaterdistrict.html,0e01050b005a5229350fe3a93cc46a41351da9922fd51bc4741b803a20bb43fb,5,"TENNANT, James",AUSTRALIAN GREENS,False,Greens,3355,38159,True
vic_la_2014,Bayswater,bayswater,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bayswaterdistrict.html,0e01050b005a5229350fe3a93cc46a41351da9922fd51bc4741b803a20bb43fb,6,"VICTORIA, Heidi",LIBERAL,False,Coalition,18811,38159,True
vic_la_2014,Bayswater,bayswater,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bayswaterdistrict.html,0e01050b005a5229350fe3a93cc46a41351da9922fd51bc4741b803a20bb43fb,7,"CARBONARI, John",,True,Other/Independent,385,38159,True
vic_la_2014,Bellarine,bellarine,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bellarinedistrict.html,6fa8ebabcb3eaa3dfce2746ab01bb60977900cba63a9b8eb0e23bb9ad11dd496,1,"NEVILLE, Lisa",AUSTRALIAN LABOR PARTY,False,ALP,16818,38611,True
vic_la_2014,Bellarine,bellarine,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bellarinedistrict.html,6fa8ebabcb3eaa3dfce2746ab01bb60977900cba63a9b8eb0e23bb9ad11dd496,2,"HUNTER, Rhiannon",SEX PARTY,False,Other/Independent,631,38611,True
vic_la_2014,Bellarine,bellarine,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bellarinedistrict.html,6fa8ebabcb3eaa3dfce2746ab01bb60977900cba63a9b8eb0e23bb9ad11dd496,3,"PEAKE, Brenton",AUSTRALIAN GREENS,False,Greens,3639,38611,True
vic_la_2014,Bellarine,bellarine,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bellarinedistrict.html,6fa8ebabcb3eaa3dfce2746ab01bb60977900cba63a9b8eb0e23bb9ad11dd496,4,"NELSON, Ron",LIBERAL,False,Coalition,15678,38611,True
vic_la_2014,Bellarine,bellarine,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bellarinedistrict.html,6fa8ebabcb3eaa3dfce2746ab01bb60977900cba63a9b8eb0e23bb9ad11dd496,5,"KEENAN, Robert",FAMILY FIRST,False,Other/Independent,572,38611,True
vic_la_2014,Bellarine,bellarine,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bellarinedistrict.html,6fa8ebabcb3eaa3dfce2746ab01bb60977900cba63a9b8eb0e23bb9ad11dd496,6,"DAWSON, Christopher",RISE UP AUSTRALIA PARTY,False,Other/Independent,178,38611,True
vic_la_2014,Bellarine,bellarine,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bellarinedistrict.html,6fa8ebabcb3eaa3dfce2746ab01bb60977900cba63a9b8eb0e23bb9ad11dd496,7,"WILLIAMS, Joshua",SHOOTERS AND FISHERS PARTY VICTORIA,False,Other/Independent,490,38611,True
vic_la_2014,Bellarine,bellarine,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bellarinedistrict.html,6fa8ebabcb3eaa3dfce2746ab01bb60977900cba63a9b8eb0e23bb9ad11dd496,8,"IRVINE, John",AUSTRALIAN COUNTRY ALLIANCE,False,Other/Independent,436,38611,True
vic_la_2014,Bellarine,bellarine,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bellarinedistrict.html,6fa8ebabcb3eaa3dfce2746ab01bb60977900cba63a9b8eb0e23bb9ad11dd496,9,"KACINSKAS, Gus",,True,Other/Independent,169,38611,True
vic_la_2014,Benambra,benambra,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/benambradistrict.html,d5112ecbc9593376f63d1031fec5f71d0ecefd83b2bd8451fe78a33a13678467,1,"PODESTA, Jennifer",AUSTRALIAN LABOR PARTY,False,ALP,12273,39244,True
vic_la_2014,Benambra,benambra,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/benambradistrict.html,d5112ecbc9593376f63d1031fec5f71d0ecefd83b2bd8451fe78a33a13678467,2,"TILLEY, Bill",LIBERAL,False,Coalition,21430,39244,True
vic_la_2014,Benambra,benambra,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/benambradistrict.html,d5112ecbc9593376f63d1031fec5f71d0ecefd83b2bd8451fe78a33a13678467,3,"ROURKE, Philip",AUSTRALIAN COUNTRY ALLIANCE,False,Other/Independent,1973,39244,True
vic_la_2014,Benambra,benambra,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/benambradistrict.html,d5112ecbc9593376f63d1031fec5f71d0ecefd83b2bd8451fe78a33a13678467,4,"WELLARD, Richard",AUSTRALIAN GREENS,False,Greens,3568,39244,True
vic_la_2014,Bendigo East,bendigo-east,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bendigoeastdistrict.html,21799af4253c12ac76f637e7562b12e87d26a4059d80b4bfaf0c8d7f0ba0a166,1,"BICKLEY, Greg",LIBERAL,False,Coalition,16492,40305,True
vic_la_2014,Bendigo East,bendigo-east,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bendigoeastdistrict.html,21799af4253c12ac76f637e7562b12e87d26a4059d80b4bfaf0c8d7f0ba0a166,2,"DOWLING, Cameron",AUSTRALIAN COUNTRY ALLIANCE,False,Other/Independent,714,40305,True
vic_la_2014,Bendigo East,bendigo-east,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bendigoeastdistrict.html,21799af4253c12ac76f637e7562b12e87d26a4059d80b4bfaf0c8d7f0ba0a166,3,"BELL, Lynette Kay",RISE UP AUSTRALIA PARTY,False,Other/Independent,550,40305,True
vic_la_2014,Bendigo East,bendigo-east,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bendigoeastdistrict.html,21799af4253c12ac76f637e7562b12e87d26a4059d80b4bfaf0c8d7f0ba0a166,4,"ALLAN, Jacinta",AUSTRALIAN LABOR PARTY,False,ALP,18651,40305,True
vic_la_2014,Bendigo East,bendigo-east,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bendigoeastdistrict.html,21799af4253c12ac76f637e7562b12e87d26a4059d80b4bfaf0c8d7f0ba0a166,5,"ALDEN, Jennifer",AUSTRALIAN GREENS,False,Greens,2935,40305,True
vic_la_2014,Bendigo East,bendigo-east,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bendigoeastdistrict.html,21799af4253c12ac76f637e7562b12e87d26a4059d80b4bfaf0c8d7f0ba0a166,6,"BRADSHAW, Glenis",FAMILY FIRST,False,Other/Independent,963,40305,True
vic_la_2014,Bendigo West,bendigo-west,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bendigowestdistrict.html,36d842eafd620f06db42f7f001910cb477569251b04f41910c2216b829b8b6be,1,"MOSKALEWICZ, Amanda",FAMILY FIRST,False,Other/Independent,1311,38131,True
vic_la_2014,Bendigo West,bendigo-west,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bendigowestdistrict.html,36d842eafd620f06db42f7f001910cb477569251b04f41910c2216b829b8b6be,2,"LANGDON, Michael",LIBERAL,False,Coalition,12328,38131,True
vic_la_2014,Bendigo West,bendigo-west,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bendigowestdistrict.html,36d842eafd620f06db42f7f001910cb477569251b04f41910c2216b829b8b6be,3,"EDWARDS, Maree",AUSTRALIAN LABOR PARTY,False,ALP,18247,38131,True
vic_la_2014,Bendigo West,bendigo-west,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bendigowestdistrict.html,36d842eafd620f06db42f7f001910cb477569251b04f41910c2216b829b8b6be,4,"BROWNSTEIN, John",AUSTRALIAN GREENS,False,Greens,4482,38131,True
vic_la_2014,Bendigo West,bendigo-west,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bendigowestdistrict.html,36d842eafd620f06db42f7f001910cb477569251b04f41910c2216b829b8b6be,5,"CADDY, Sandra",RISE UP AUSTRALIA PARTY,False,Other/Independent,692,38131,True
vic_la_2014,Bendigo West,bendigo-west,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bendigowestdistrict.html,36d842eafd620f06db42f7f001910cb477569251b04f41910c2216b829b8b6be,6,"CHAPMAN, Elise",AUSTRALIAN COUNTRY ALLIANCE,False,Other/Independent,1071,38131,True
vic_la_2014,Bentleigh,bentleigh,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bentleighdistrict.html,5d9ad36111c47f4c2c625ff47a8876a59fb9b222b7001a1fea64ab65bd833bf0,1,"MULCAHY, Sean",AUSTRALIAN GREENS,False,Greens,3842,36330,True
vic_la_2014,Bentleigh,bentleigh,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bentleighdistrict.html,5d9ad36111c47f4c2c625ff47a8876a59fb9b222b7001a1fea64ab65bd833bf0,2,"TELEMZOUGUER, Sofia",PEOPLE POWER VICTORIA/NO SMART METERS,False,Other/Independent,260,36330,True
vic_la_2014,Bentleigh,bentleigh,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bentleighdistrict.html,5d9ad36111c47f4c2c625ff47a8876a59fb9b222b7001a1fea64ab65bd833bf0,3,"CLARK, David",FAMILY FIRST,False,Other/Independent,451,36330,True
vic_la_2014,Bentleigh,bentleigh,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bentleighdistrict.html,5d9ad36111c47f4c2c625ff47a8876a59fb9b222b7001a1fea64ab65bd833bf0,4,"McCAWLEY, Ross James",SEX PARTY,False,Other/Independent,688,36330,True
vic_la_2014,Bentleigh,bentleigh,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bentleighdistrict.html,5d9ad36111c47f4c2c625ff47a8876a59fb9b222b7001a1fea64ab65bd833bf0,5,"STAIKOS, Nick",AUSTRALIAN LABOR PARTY,False,ALP,14025,36330,True
vic_la_2014,Bentleigh,bentleigh,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bentleighdistrict.html,5d9ad36111c47f4c2c625ff47a8876a59fb9b222b7001a1fea64ab65bd833bf0,6,"OJHA, Chandra",,True,Other/Independent,271,36330,True
vic_la_2014,Bentleigh,bentleigh,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bentleighdistrict.html,5d9ad36111c47f4c2c625ff47a8876a59fb9b222b7001a1fea64ab65bd833bf0,7,"MOLDOVAN, Kelley",RISE UP AUSTRALIA PARTY,False,Other/Independent,124,36330,True
vic_la_2014,Bentleigh,bentleigh,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bentleighdistrict.html,5d9ad36111c47f4c2c625ff47a8876a59fb9b222b7001a1fea64ab65bd833bf0,8,"MILLER, Elizabeth",LIBERAL,False,Coalition,16669,36330,True
vic_la_2014,Box Hill,box-hill,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/boxhilldistrict.html,441be87dbd6b6f202f7af5082dfa58dd443b35338d535ebaa05ba8e1fa6609b9,1,"REALE, Frank",AUSTRALIAN CHRISTIANS,False,Other/Independent,978,39005,True
vic_la_2014,Box Hill,box-hill,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/boxhilldistrict.html,441be87dbd6b6f202f7af5082dfa58dd443b35338d535ebaa05ba8e1fa6609b9,2,"PERRI, Stefanie",AUSTRALIAN LABOR PARTY,False,ALP,11964,39005,True
vic_la_2014,Box Hill,box-hill,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/boxhilldistrict.html,441be87dbd6b6f202f7af5082dfa58dd443b35338d535ebaa05ba8e1fa6609b9,3,"PEMBERTON, Bill",AUSTRALIAN GREENS,False,Greens,5649,39005,True
vic_la_2014,Box Hill,box-hill,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/boxhilldistrict.html,441be87dbd6b6f202f7af5082dfa58dd443b35338d535ebaa05ba8e1fa6609b9,4,"STOKIE, Geoffrey",,True,Other/Independent,470,39005,True
vic_la_2014,Box Hill,box-hill,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/boxhilldistrict.html,441be87dbd6b6f202f7af5082dfa58dd443b35338d535ebaa05ba8e1fa6609b9,5,"CLARK, Robert",LIBERAL,False,Coalition,19944,39005,True
vic_la_2014,Brighton,brighton,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/brightondistrict.html,f37af7367036bf3f08c15255b019b0dc38485c0fe64bf0573b58e3037ed7e20c,1,"ASHER, Louise",LIBERAL,False,Coalition,21145,38087,True
vic_la_2014,Brighton,brighton,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/brightondistrict.html,f37af7367036bf3f08c15255b019b0dc38485c0fe64bf0573b58e3037ed7e20c,2,"TOUZEAU, Jane",,True,Other/Independent,1350,38087,True
vic_la_2014,Brighton,brighton,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/brightondistrict.html,f37af7367036bf3f08c15255b019b0dc38485c0fe64bf0573b58e3037ed7e20c,3,"BEAVIS, Margaret",AUSTRALIAN GREENS,False,Greens,6619,38087,True
vic_la_2014,Brighton,brighton,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/brightondistrict.html,f37af7367036bf3f08c15255b019b0dc38485c0fe64bf0573b58e3037ed7e20c,4,"CRAWFORD, Louise",AUSTRALIAN LABOR PARTY,False,ALP,8973,38087,True
vic_la_2014,Broadmeadows,broadmeadows,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/broadmeadowsdistrict.html,2ee53483e579ded9b6bacc3ba8e81d630c9874b9c1f405748bb076659e91af79,1,"KNIGHT, Wayne",FAMILY FIRST,False,Other/Independent,2221,33636,True
vic_la_2014,Broadmeadows,broadmeadows,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/broadmeadowsdistrict.html,2ee53483e579ded9b6bacc3ba8e81d630c9874b9c1f405748bb076659e91af79,2,"McGUIRE, Frank",AUSTRALIAN LABOR PARTY,False,ALP,21584,33636,True
vic_la_2014,Broadmeadows,broadmeadows,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/broadmeadowsdistrict.html,2ee53483e579ded9b6bacc3ba8e81d630c9874b9c1f405748bb076659e91af79,3,"DE LOMA-OSORIO RICON, Jaime",AUSTRALIAN GREENS,False,Greens,1884,33636,True
vic_la_2014,Broadmeadows,broadmeadows,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/broadmeadowsdistrict.html,2ee53483e579ded9b6bacc3ba8e81d630c9874b9c1f405748bb076659e91af79,4,"HASSAN, Mohamed",VOICE FOR THE WEST,False,Other/Independent,1642,33636,True
vic_la_2014,Broadmeadows,broadmeadows,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/broadmeadowsdistrict.html,2ee53483e579ded9b6bacc3ba8e81d630c9874b9c1f405748bb076659e91af79,5,"ONDER, Evren",LIBERAL,False,Coalition,5797,33636,True
vic_la_2014,Broadmeadows,broadmeadows,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/broadmeadowsdistrict.html,2ee53483e579ded9b6bacc3ba8e81d630c9874b9c1f405748bb076659e91af79,6,"RINALDI, John",,True,Other/Independent,508,33636,True
vic_la_2014,Brunswick,brunswick,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/brunswickdistrict.html,e7b56170d391c5d60fdb870cbd445e70eeb88fedaec4446d9610e5995a210b3a,1,"READ, Tim",AUSTRALIAN GREENS,False,Greens,16001,40358,True
vic_la_2014,Brunswick,brunswick,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/brunswickdistrict.html,e7b56170d391c5d60fdb870cbd445e70eeb88fedaec4446d9610e5995a210b3a,2,"YOUNG, Ward",ANIMAL JUSTICE PARTY,False,Other/Independent,714,40358,True
vic_la_2014,Brunswick,brunswick,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/brunswickdistrict.html,e7b56170d391c5d60fdb870cbd445e70eeb88fedaec4446d9610e5995a210b3a,3,"GIURLEO, Frank",FAMILY FIRST,False,Other/Independent,396,40358,True
vic_la_2014,Brunswick,brunswick,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/brunswickdistrict.html,e7b56170d391c5d60fdb870cbd445e70eeb88fedaec4446d9610e5995a210b3a,4,"GARRETT, Jane",AUSTRALIAN LABOR PARTY,False,ALP,15318,40358,True
vic_la_2014,Brunswick,brunswick,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/brunswickdistrict.html,e7b56170d391c5d60fdb870cbd445e70eeb88fedaec4446d9610e5995a210b3a,5,"O'CALLAGHAN, Dean",,True,Other/Independent,491,40358,True
vic_la_2014,Brunswick,brunswick,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/brunswickdistrict.html,e7b56170d391c5d60fdb870cbd445e70eeb88fedaec4446d9610e5995a210b3a,6,"VELLOTTI, Giuseppe",LIBERAL,False,Coalition,6554,40358,True
vic_la_2014,Brunswick,brunswick,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/brunswickdistrict.html,e7b56170d391c5d60fdb870cbd445e70eeb88fedaec4446d9610e5995a210b3a,7,"KARIOFYLLIDIS, Stella",PEOPLE POWER VICTORIA/NO SMART METERS,False,Other/Independent,670,40358,True
vic_la_2014,Brunswick,brunswick,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/brunswickdistrict.html,e7b56170d391c5d60fdb870cbd445e70eeb88fedaec4446d9610e5995a210b3a,8,"PETERS, Babar",AUSTRALIAN CHRISTIANS,False,Other/Independent,214,40358,True
vic_la_2014,Bulleen,bulleen,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bulleendistrict.html,c7f6eceeeac0c110907d4e8cf4dde1d1e95b4e9ee0ede8b96167df09f3e40734,1,"CRONLY, Ben",AUSTRALIAN GREENS,False,Greens,3824,39118,True
vic_la_2014,Bulleen,bulleen,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bulleendistrict.html,c7f6eceeeac0c110907d4e8cf4dde1d1e95b4e9ee0ede8b96167df09f3e40734,2,"RUNDELL, Adam",AUSTRALIAN LABOR PARTY,False,ALP,11859,39118,True
vic_la_2014,Bulleen,bulleen,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bulleendistrict.html,c7f6eceeeac0c110907d4e8cf4dde1d1e95b4e9ee0ede8b96167df09f3e40734,3,"ARAPOGLOU, Eleni",AUSTRALIAN CHRISTIANS,False,Other/Independent,1452,39118,True
vic_la_2014,Bulleen,bulleen,general-election,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/bulleendistrict.html,c7f6eceeeac0c110907d4e8cf4dde1d1e95b4e9ee0ede8b96167df09f3e40734,4,"GUY, Matthew",LIBERAL,False,Coalition,21983,39118,True
